age,two_year_recid,priors_count,length_of_stay,race,unrelated_column_one,unrelated_column_two,c_charge_degree_F,c_charge_degree_M,sex_Female,sex_Male,y
32,0,7,1,0,0,0,1,0,0,1,1
58,1,0,1,1,1,1,1,0,0,1,1
24,0,1,0,1,1,1,1,0,0,1,1
41,1,19,48,1,1,1,1,0,0,1,1
34,0,2,1,0,1,1,0,1,0,1,1
54,0,0,6,0,0,1,1,0,0,1,1
23,1,4,0,1,0,1,1,0,0,1,0
20,1,3,0,0,0,1,0,1,1,0,0
43,0,9,0,0,1,0,1,0,0,1,1
62,1,3,1,1,1,0,0,1,0,1,1
43,0,8,1,1,0,0,0,1,0,1,1
28,0,1,4,0,1,0,1,0,0,1,1
33,0,2,1,0,1,1,0,1,0,1,1
26,1,10,5,1,1,1,0,1,0,1,1
32,1,0,22,0,1,1,1,0,0,1,1
23,1,3,5,1,1,1,1,0,1,0,0
43,1,1,64,0,0,1,1,0,0,1,1
31,1,7,1,1,1,0,1,0,1,0,1
39,1,1,2,1,0,0,1,0,1,0,1
59,1,4,1,1,1,1,1,0,0,1,1
65,0,0,0,0,0,0,1,0,1,0,1
54,0,1,0,0,0,1,1,0,0,1,1
43,0,8,1,0,1,1,1,0,0,1,1
33,0,0,0,0,1,0,0,1,1,0,1
34,0,1,15,1,1,0,0,1,1,0,1
30,1,12,9,1,0,1,1,0,0,1,0
58,0,5,2,0,0,0,0,1,0,1,1
62,0,0,0,1,1,1,0,1,0,1,1
57,0,2,2,0,1,1,1,0,0,1,1
23,0,0,0,1,1,1,1,0,0,1,1
54,0,2,0,0,1,0,1,0,1,0,1
29,0,0,72,1,1,0,1,0,0,1,1
39,1,9,1,0,1,0,1,0,0,1,1
25,0,1,0,1,1,1,1,0,0,1,1
46,0,0,-1,0,1,0,0,1,0,1,1
23,1,0,0,1,0,1,1,0,1,0,1
31,1,8,0,1,0,0,1,0,0,1,0
37,1,5,6,1,0,1,0,1,0,1,1
24,0,1,0,0,1,0,0,1,1,0,1
50,0,1,1,1,1,1,1,0,1,0,1
32,1,7,51,1,1,0,1,0,0,1,1
27,1,6,0,1,0,0,1,0,0,1,0
41,0,2,14,1,0,0,1,0,0,1,1
38,0,3,1,0,1,0,0,1,0,1,1
37,0,1,0,0,1,1,1,0,0,1,1
47,0,0,3,0,0,0,1,0,1,0,1
29,0,4,0,0,1,1,1,0,0,1,0
35,0,4,1,1,1,1,0,1,0,1,1
27,0,0,2,1,1,1,1,0,0,1,1
27,0,1,1,0,1,0,1,0,0,1,1
24,1,0,0,0,0,1,0,1,0,1,1
21,1,2,28,1,1,0,1,0,0,1,1
45,0,0,0,0,0,1,0,1,1,0,1
38,0,3,1,1,0,1,1,0,0,1,1
24,1,7,68,1,1,1,1,0,0,1,0
55,1,21,85,1,1,1,1,0,0,1,1
40,0,21,29,1,0,1,1,0,0,1,1
55,0,0,1,1,1,0,1,0,0,1,1
56,0,1,0,0,0,0,1,0,0,1,1
42,1,0,0,1,0,1,0,1,1,0,1
31,1,1,10,0,0,0,0,1,1,0,1
32,0,7,5,1,1,1,1,0,0,1,1
21,1,0,1,1,0,0,1,0,1,0,0
44,0,4,1,0,1,1,0,1,0,1,1
54,1,10,0,1,1,1,1,0,0,1,1
30,0,0,0,1,0,1,1,0,0,1,1
61,0,0,2,0,0,0,0,1,0,1,1
29,0,1,11,0,0,0,0,1,0,1,0
31,0,0,0,0,0,0,0,1,1,0,1
31,0,1,1,1,1,0,0,1,0,1,1
58,0,4,1,1,1,0,1,0,1,0,1
22,0,0,0,0,0,0,0,1,0,1,1
27,1,13,14,1,0,0,1,0,0,1,1
20,0,1,0,1,0,0,1,0,0,1,1
47,0,0,2,0,0,1,1,0,0,1,1
32,1,2,5,0,1,0,0,1,0,1,1
44,1,0,0,0,0,0,0,1,1,0,1
37,0,0,0,0,0,1,0,1,1,0,1
38,1,16,33,1,0,0,0,1,0,1,0
31,1,10,1,1,1,1,1,0,0,1,1
31,1,4,24,1,0,1,1,0,0,1,0
36,1,1,106,0,0,0,1,0,0,1,1
73,0,0,1,0,1,0,0,1,0,1,1
33,0,2,1,0,1,1,1,0,0,1,1
23,1,2,0,0,0,1,1,0,0,1,0
23,0,1,9,0,0,0,0,1,0,1,1
31,1,9,0,1,1,1,0,1,0,1,1
50,1,18,248,1,0,0,1,0,0,1,0
38,0,9,2,1,1,0,1,0,0,1,1
59,1,1,0,0,1,0,1,0,0,1,1
31,0,0,4,0,1,0,0,1,1,0,0
33,1,2,1,0,1,0,0,1,0,1,1
52,0,0,2,1,1,0,1,0,1,0,1
20,1,4,376,1,1,1,1,0,0,1,0
36,1,0,0,0,1,0,1,0,0,1,1
31,0,0,0,1,0,1,1,0,0,1,1
35,0,13,4,0,0,1,1,0,0,1,1
25,0,0,0,0,1,0,0,1,1,0,1
29,1,12,0,1,0,0,1,0,0,1,1
59,0,0,1,1,1,0,0,1,0,1,1
23,1,2,58,0,1,1,1,0,0,1,1
25,1,4,19,1,1,1,1,0,0,1,0
43,1,0,1,0,0,0,0,1,0,1,1
22,1,0,1,0,1,1,1,0,0,1,1
31,0,6,25,1,1,0,1,0,0,1,1
23,0,0,0,0,0,0,0,1,0,1,1
23,0,0,2,0,1,0,0,1,0,1,1
43,0,3,1,0,0,1,1,0,0,1,1
31,1,1,-1,1,0,1,1,0,0,1,0
28,0,2,6,1,1,1,0,1,0,1,1
26,0,0,173,0,0,1,1,0,0,1,1
55,0,1,4,0,1,0,0,1,0,1,1
33,0,3,1,1,1,1,0,1,1,0,1
26,1,3,1,1,0,1,0,1,0,1,1
36,0,11,0,1,0,1,1,0,0,1,1
30,0,0,0,0,1,1,0,1,1,0,0
20,0,0,-1,1,1,0,1,0,0,1,1
54,1,4,1,1,1,0,1,0,0,1,1
39,0,1,1,0,0,1,1,0,0,1,1
28,1,3,1,1,0,0,0,1,0,1,1
34,1,0,1,0,0,0,1,0,0,1,1
23,0,2,1,0,1,1,0,1,0,1,1
42,1,8,1,1,1,1,1,0,1,0,0
26,1,1,27,1,1,0,1,0,1,0,1
46,1,2,9,1,0,0,1,0,1,0,0
26,0,2,0,0,1,0,1,0,0,1,1
49,0,0,0,0,1,0,1,0,0,1,1
26,1,0,-1,1,0,1,1,0,0,1,1
37,0,12,52,1,0,0,0,1,0,1,0
24,0,1,141,1,0,1,1,0,0,1,1
25,1,2,0,1,1,1,0,1,0,1,1
27,1,0,0,0,0,1,1,0,0,1,1
36,1,1,0,1,0,1,1,0,1,0,1
45,1,13,6,1,1,1,0,1,0,1,1
55,0,2,2,0,0,1,1,0,1,0,1
54,1,3,8,0,1,0,1,0,0,1,1
19,1,1,8,0,0,1,1,0,0,1,0
43,0,0,1,1,0,0,0,1,1,0,1
58,1,2,83,0,1,0,0,1,0,1,1
34,0,12,34,1,0,0,1,0,0,1,1
39,1,10,1,0,0,0,1,0,0,1,0
43,0,0,0,0,1,0,0,1,1,0,1
19,1,1,9,1,0,1,0,1,0,1,1
32,1,6,3,1,1,1,1,0,1,0,1
26,1,2,2,1,1,1,1,0,0,1,1
27,0,0,1,1,0,0,0,1,1,0,1
48,1,8,23,0,0,1,0,1,1,0,1
37,1,0,2,0,1,0,1,0,0,1,1
28,0,4,0,1,0,1,1,0,0,1,1
23,0,0,0,1,0,0,0,1,0,1,1
31,1,0,0,0,0,1,1,0,1,0,1
37,0,8,1,1,1,0,0,1,0,1,1
28,0,1,3,0,0,1,1,0,0,1,1
26,0,2,0,1,1,1,0,1,0,1,1
30,0,1,0,1,0,0,1,0,1,0,1
36,1,9,1,0,1,1,0,1,0,1,1
25,1,0,1,1,0,1,0,1,0,1,1
54,0,0,-1,0,1,1,1,0,0,1,1
25,1,1,0,1,0,1,0,1,0,1,1
28,1,0,15,1,0,1,1,0,0,1,1
22,1,1,4,1,1,1,0,1,0,1,1
21,1,0,1,0,0,0,1,0,0,1,1
31,1,0,35,0,1,0,1,0,0,1,1
29,1,1,99,1,0,1,0,1,0,1,1
25,1,1,0,1,0,0,1,0,0,1,1
32,0,2,0,0,1,1,1,0,0,1,1
40,0,1,1,1,0,0,0,1,0,1,1
21,1,0,1,1,1,1,1,0,0,1,1
20,1,2,192,0,1,1,1,0,0,1,0
46,1,0,0,1,0,0,1,0,0,1,1
29,0,0,1,1,0,0,1,0,0,1,1
23,1,0,0,0,0,1,1,0,0,1,1
23,1,2,19,0,0,1,0,1,0,1,1
33,0,0,141,1,0,1,1,0,0,1,0
21,0,0,3,1,1,1,0,1,0,1,1
28,1,1,1,0,0,1,1,0,1,0,1
24,0,0,0,1,1,0,1,0,0,1,1
42,1,1,0,0,0,0,0,1,0,1,1
26,1,3,1,0,0,1,1,0,0,1,1
56,0,1,0,1,0,0,1,0,0,1,1
24,0,1,6,0,1,1,1,0,0,1,0
32,1,3,8,1,0,0,1,0,0,1,1
22,0,0,1,1,1,1,0,1,0,1,1
32,0,11,0,1,1,0,1,0,1,0,1
51,0,0,1,1,0,0,0,1,0,1,1
35,1,0,15,0,0,0,0,1,0,1,0
26,0,1,14,1,0,1,0,1,0,1,1
33,0,3,0,0,0,0,0,1,0,1,1
29,1,3,-1,1,0,0,1,0,0,1,1
54,1,12,118,1,1,0,0,1,0,1,1
46,0,0,1,1,1,1,0,1,0,1,1
39,0,1,4,1,1,1,1,0,0,1,1
35,1,12,1,1,1,0,0,1,0,1,1
55,0,7,0,0,1,0,1,0,0,1,0
25,1,8,1,1,1,1,0,1,0,1,0
30,0,1,0,0,0,1,0,1,0,1,1
23,1,0,0,1,0,1,1,0,0,1,1
36,1,5,0,1,0,1,1,0,1,0,1
32,0,0,7,0,0,1,1,0,0,1,1
27,0,7,4,1,1,1,1,0,0,1,1
47,1,0,3,0,1,1,0,1,0,1,1
28,1,4,0,1,0,1,0,1,0,1,1
28,1,25,25,1,1,0,1,0,0,1,0
26,1,2,0,1,0,1,1,0,0,1,1
34,1,0,29,1,1,0,0,1,0,1,1
43,0,0,0,0,1,1,0,1,0,1,1
28,0,0,1,0,0,0,1,0,0,1,1
28,0,0,0,0,0,0,0,1,1,0,1
24,1,3,2,1,1,0,0,1,1,0,1
22,0,0,-1,0,1,1,0,1,1,0,1
25,1,2,1,0,0,1,0,1,0,1,1
29,0,2,1,0,1,1,0,1,0,1,1
39,0,1,62,1,0,0,1,0,1,0,1
24,1,2,49,1,1,1,0,1,0,1,0
37,0,3,80,1,1,1,0,1,0,1,1
32,1,4,44,1,0,1,1,0,0,1,1
24,1,0,1,0,1,1,1,0,0,1,1
22,1,3,26,1,0,1,1,0,0,1,0
34,0,2,1,0,1,0,0,1,0,1,1
63,0,1,1,1,1,0,1,0,0,1,1
24,1,3,1,0,0,1,0,1,0,1,0
51,1,15,34,1,0,0,1,0,0,1,0
31,0,0,0,1,0,0,1,0,0,1,0
56,0,4,2,1,0,0,1,0,0,1,1
34,0,0,1,0,1,1,1,0,1,0,1
66,1,33,13,1,0,0,1,0,0,1,1
46,0,0,0,0,0,1,1,0,0,1,1
23,1,2,1,1,1,0,1,0,1,0,1
23,0,1,0,1,1,0,1,0,0,1,1
27,1,18,178,0,1,1,1,0,0,1,0
34,0,1,2,0,1,1,1,0,0,1,1
22,1,2,30,1,1,1,1,0,0,1,0
31,1,7,77,1,1,1,1,0,0,1,1
25,0,0,0,1,0,0,0,1,0,1,1
45,1,0,0,1,0,0,1,0,0,1,1
25,1,10,7,1,1,0,1,0,0,1,0
28,1,5,0,1,1,0,1,0,0,1,1
21,0,0,1,0,0,1,1,0,0,1,1
31,0,0,0,1,0,1,0,1,1,0,1
56,0,9,0,1,1,1,0,1,0,1,0
50,0,3,0,1,0,0,0,1,0,1,1
28,0,3,0,1,1,0,0,1,0,1,1
23,0,0,1,0,0,1,1,0,0,1,0
55,1,1,1,0,1,1,1,0,0,1,1
29,0,0,0,1,1,0,0,1,0,1,1
28,1,16,29,0,0,0,1,0,0,1,0
21,1,0,2,0,0,0,1,0,0,1,1
54,0,0,0,0,0,1,0,1,1,0,1
47,1,5,0,0,0,0,0,1,0,1,1
21,1,0,6,1,0,1,1,0,0,1,0
29,1,3,0,0,0,0,1,0,0,1,1
26,1,0,1,0,1,1,0,1,0,1,1
32,0,0,0,1,1,1,0,1,0,1,0
51,0,0,1,0,1,0,1,0,1,0,1
27,0,0,2,1,0,0,0,1,0,1,1
34,0,0,14,0,0,1,1,0,0,1,1
34,1,16,1,1,0,0,1,0,0,1,0
24,0,1,0,0,0,1,1,0,1,0,1
23,1,2,3,1,1,1,0,1,0,1,1
27,1,6,39,1,1,1,1,0,0,1,1
58,0,0,0,0,1,0,1,0,0,1,1
55,1,0,30,0,0,1,0,1,0,1,1
24,0,0,0,0,0,1,0,1,1,0,1
49,0,4,3,0,0,0,1,0,1,0,1
32,1,10,3,1,0,1,1,0,0,1,1
60,0,2,10,0,0,0,0,1,0,1,1
48,1,0,68,0,0,1,1,0,0,1,0
38,0,0,0,1,1,0,0,1,1,0,1
36,0,0,12,1,1,0,1,0,1,0,1
24,1,3,0,0,1,1,0,1,1,0,1
23,1,3,244,0,0,1,1,0,0,1,1
37,1,8,1,1,0,1,0,1,0,1,1
47,1,7,57,1,0,1,1,0,0,1,1
21,0,0,1,1,1,0,1,0,0,1,1
29,1,8,2,1,0,1,1,0,0,1,0
22,0,3,0,1,1,0,1,0,0,1,0
32,1,17,112,1,1,0,1,0,0,1,0
49,1,12,2,0,1,1,1,0,0,1,1
29,0,0,0,0,1,0,0,1,0,1,1
41,1,18,33,1,0,0,0,1,0,1,0
27,0,0,1,1,0,0,0,1,0,1,1
42,0,0,0,0,0,0,0,1,1,0,1
46,1,7,3,0,1,1,1,0,1,0,1
24,1,4,1,1,0,1,1,0,0,1,1
40,1,10,4,0,0,1,1,0,0,1,1
36,0,0,24,0,0,1,1,0,0,1,1
57,0,6,1,0,1,0,1,0,0,1,1
26,1,5,35,0,0,0,1,0,0,1,1
38,0,14,56,1,0,0,1,0,0,1,1
22,0,0,1,1,1,1,1,0,0,1,1
25,0,2,58,1,0,0,1,0,0,1,1
26,1,1,3,0,1,1,1,0,0,1,1
50,1,1,5,0,1,1,0,1,0,1,1
35,0,1,0,0,1,1,0,1,1,0,1
48,1,5,0,1,1,0,1,0,0,1,1
45,0,9,75,1,0,1,0,1,1,0,1
63,0,0,0,0,0,0,1,0,0,1,1
41,0,5,0,1,1,0,0,1,1,0,1
28,1,8,3,1,0,1,1,0,0,1,1
28,1,3,1,0,0,0,1,0,0,1,1
48,0,0,0,0,0,1,0,1,1,0,1
28,1,6,0,1,1,0,1,0,0,1,0
23,1,1,0,0,1,0,0,1,0,1,1
22,0,0,57,0,1,1,1,0,0,1,0
38,0,2,28,0,1,1,0,1,0,1,1
24,1,1,6,1,1,1,1,0,0,1,1
56,0,1,15,0,1,1,1,0,0,1,1
44,0,7,1,1,1,1,1,0,0,1,1
30,1,1,-1,0,0,0,1,0,0,1,1
30,1,11,2,1,0,1,1,0,0,1,0
23,1,4,143,1,1,1,1,0,0,1,0
51,0,0,0,0,0,1,0,1,0,1,1
22,0,1,0,1,0,1,1,0,0,1,1
25,1,2,1,0,1,0,0,1,1,0,1
25,1,0,21,0,1,1,0,1,0,1,1
31,0,0,0,1,0,0,1,0,0,1,1
30,0,0,0,0,0,1,0,1,0,1,1
35,0,7,28,1,1,1,1,0,0,1,1
38,0,7,197,1,0,1,0,1,0,1,1
28,1,4,1,0,0,0,0,1,0,1,1
22,1,2,2,0,0,1,0,1,1,0,1
55,0,0,0,0,1,0,0,1,1,0,1
23,0,1,0,1,0,0,1,0,0,1,1
43,1,4,1,1,0,1,1,0,0,1,1
24,1,1,57,1,0,0,1,0,0,1,1
25,0,1,-1,1,1,0,1,0,0,1,1
45,1,20,2,0,0,1,1,0,0,1,1
57,0,1,17,0,1,0,1,0,0,1,1
22,0,0,0,1,1,0,0,1,1,0,1
32,1,2,0,0,1,1,0,1,0,1,1
21,1,1,0,0,0,1,0,1,0,1,1
23,1,0,0,1,1,0,0,1,0,1,1
33,1,3,114,1,0,1,0,1,0,1,1
31,1,1,33,1,0,0,1,0,1,0,1
44,1,10,5,1,1,1,0,1,0,1,1
34,1,4,1,0,1,1,1,0,0,1,1
50,1,0,0,0,1,1,1,0,0,1,1
30,0,1,17,0,0,0,1,0,0,1,1
20,1,2,31,0,1,1,1,0,0,1,0
41,0,0,0,0,1,1,1,0,1,0,1
29,0,0,0,0,1,0,0,1,0,1,1
26,1,24,0,1,1,0,1,0,0,1,0
28,1,7,1,1,1,0,1,0,0,1,1
26,1,2,0,1,0,1,0,1,1,0,1
24,0,1,3,0,1,0,1,0,1,0,1
22,1,1,0,1,0,1,1,0,0,1,1
50,0,1,0,1,0,0,1,0,0,1,1
52,0,7,0,0,0,0,1,0,0,1,1
39,0,3,1,1,1,1,1,0,0,1,1
35,0,1,1,0,1,0,1,0,0,1,1
24,0,1,10,0,0,0,1,0,0,1,1
36,0,1,0,0,1,1,1,0,0,1,1
28,0,2,49,0,1,0,1,0,0,1,1
24,1,3,0,1,0,0,1,0,0,1,1
35,0,6,0,1,0,0,1,0,0,1,1
55,1,5,118,1,1,1,1,0,0,1,1
36,0,2,0,0,0,0,1,0,0,1,1
65,0,0,0,0,1,0,0,1,0,1,1
21,1,0,3,1,0,0,1,0,0,1,1
28,0,0,0,0,0,0,0,1,0,1,1
50,1,0,0,0,0,1,0,1,1,0,1
24,1,4,5,1,0,0,1,0,1,0,0
24,1,2,0,1,0,0,1,0,0,1,1
45,1,10,1,1,0,1,1,0,0,1,1
23,0,0,1,1,0,1,1,0,0,1,1
48,1,3,0,0,1,1,1,0,0,1,1
33,0,0,0,0,0,0,0,1,0,1,1
47,1,0,1,1,0,0,1,0,0,1,0
31,1,3,-1,1,0,0,1,0,0,1,1
21,1,0,0,0,1,0,1,0,0,1,0
30,1,0,1,1,0,1,1,0,0,1,1
32,0,4,-1,0,0,1,1,0,0,1,1
21,0,0,2,1,0,0,1,0,0,1,0
23,1,0,1,1,1,1,1,0,0,1,1
25,0,0,0,0,1,1,1,0,0,1,1
45,0,7,1,0,0,1,1,0,0,1,1
37,0,3,1,1,0,0,1,0,0,1,1
25,0,0,7,1,1,0,0,1,0,1,1
31,0,1,0,0,1,1,1,0,1,0,1
26,1,5,27,1,0,0,1,0,0,1,1
25,0,2,181,0,1,0,1,0,1,0,0
21,1,1,2,0,1,1,1,0,0,1,1
21,0,0,0,0,1,1,1,0,0,1,1
35,0,2,1,1,1,1,0,1,0,1,1
23,1,1,0,1,0,1,0,1,0,1,1
53,0,18,1,0,1,1,1,0,0,1,1
26,0,2,1,0,1,1,1,0,0,1,1
24,0,0,1,1,0,1,1,0,0,1,1
46,0,4,0,1,1,1,1,0,1,0,1
38,0,15,0,1,1,0,1,0,0,1,1
24,0,0,0,1,0,0,1,0,0,1,0
59,0,0,0,0,1,1,0,1,1,0,1
24,1,0,20,1,1,0,0,1,0,1,1
23,1,0,0,0,1,0,1,0,0,1,1
29,0,0,89,0,0,0,1,0,0,1,0
40,1,8,6,0,1,1,1,0,0,1,0
30,0,1,2,1,0,1,0,1,1,0,1
20,1,0,25,0,1,0,1,0,0,1,1
41,0,5,1,0,1,0,1,0,0,1,1
31,1,7,1,0,0,0,0,1,0,1,0
20,0,0,0,1,1,0,1,0,0,1,1
20,1,0,4,1,0,0,0,1,0,1,0
21,0,0,0,1,1,0,1,0,0,1,1
66,1,1,4,0,1,1,1,0,0,1,1
23,0,2,22,0,0,0,1,0,0,1,0
30,1,7,0,1,0,1,0,1,1,0,1
24,1,1,1,1,0,0,1,0,0,1,1
37,0,0,0,0,1,1,0,1,0,1,1
29,1,13,1,1,0,1,1,0,0,1,0
47,0,1,49,1,0,1,1,0,0,1,1
25,1,13,5,0,1,1,1,0,0,1,1
37,1,4,0,0,0,1,0,1,0,1,1
44,0,1,0,0,1,0,0,1,0,1,1
57,0,2,0,1,1,0,0,1,0,1,1
54,1,3,2,0,1,1,0,1,0,1,1
27,0,1,5,0,0,0,1,0,0,1,1
48,0,3,0,0,0,0,1,0,0,1,1
28,1,3,0,0,0,0,1,0,0,1,1
23,1,2,6,1,1,0,1,0,0,1,0
26,0,0,0,0,1,1,0,1,0,1,1
22,1,0,1,1,0,0,0,1,0,1,0
52,0,0,1,0,0,0,1,0,0,1,1
25,1,5,54,1,1,0,1,0,0,1,0
29,1,6,0,1,0,0,0,1,0,1,1
34,1,22,1,1,1,1,1,0,0,1,1
54,0,0,2,0,0,1,1,0,0,1,1
35,0,5,6,1,1,1,1,0,0,1,0
37,0,14,1,1,1,1,1,0,0,1,0
35,0,0,0,0,0,1,1,0,0,1,1
42,0,1,292,0,1,0,1,0,0,1,1
36,1,0,1,0,1,0,0,1,0,1,1
22,0,0,0,0,1,1,0,1,0,1,1
75,0,5,1,1,0,0,1,0,1,0,1
35,1,12,0,1,1,1,1,0,1,0,1
25,0,1,0,1,1,1,0,1,0,1,1
34,1,0,2,0,1,0,1,0,0,1,1
42,0,0,0,0,1,0,0,1,0,1,1
28,1,5,170,1,0,1,1,0,0,1,1
51,1,21,449,1,0,0,1,0,0,1,0
29,0,1,0,1,0,1,0,1,1,0,1
21,0,1,1,1,0,0,1,0,0,1,0
66,0,0,1,0,1,1,0,1,0,1,1
27,1,7,27,1,1,0,0,1,0,1,1
26,0,5,5,0,0,0,0,1,0,1,1
22,1,2,0,0,0,0,0,1,0,1,1
41,0,1,0,0,1,0,0,1,0,1,1
37,0,4,0,0,1,1,0,1,0,1,1
38,0,0,0,0,0,0,0,1,0,1,1
31,1,2,-1,1,0,0,1,0,0,1,1
25,1,1,0,1,0,0,0,1,0,1,1
21,0,1,-1,1,1,0,1,0,0,1,1
39,0,0,0,0,0,1,0,1,0,1,1
23,0,0,0,0,1,1,1,0,0,1,1
36,0,2,0,1,0,0,0,1,0,1,1
29,1,3,1,0,1,0,1,0,0,1,1
28,1,14,20,1,1,0,0,1,0,1,1
54,0,0,0,0,1,1,1,0,0,1,1
43,0,12,52,0,1,1,1,0,0,1,1
40,1,4,2,0,0,1,0,1,0,1,1
62,0,3,0,0,0,1,0,1,0,1,1
37,0,17,45,1,0,1,0,1,0,1,0
25,0,0,0,0,1,1,1,0,0,1,1
21,1,1,48,0,1,1,1,0,0,1,1
36,0,0,0,0,0,1,1,0,0,1,1
21,1,3,1,0,0,1,0,1,1,0,1
37,0,0,0,1,1,1,1,0,0,1,0
25,1,2,0,0,0,1,0,1,0,1,1
57,0,1,0,0,0,0,0,1,1,0,1
60,0,2,0,1,0,0,1,0,0,1,1
34,0,0,0,0,0,1,0,1,0,1,1
36,1,7,1,1,0,0,1,0,0,1,1
46,1,15,6,1,0,0,1,0,0,1,1
21,0,1,2,1,1,1,1,0,0,1,0
20,1,1,187,1,0,0,1,0,0,1,0
39,0,3,0,0,1,1,1,0,0,1,1
41,0,5,1,0,1,0,1,0,0,1,1
30,1,1,0,0,0,1,1,0,0,1,1
53,1,3,197,0,0,0,1,0,0,1,1
59,1,17,23,0,1,0,1,0,0,1,1
44,1,2,-1,0,0,0,0,1,0,1,1
48,0,1,167,0,0,0,0,1,0,1,1
50,0,0,1,0,0,0,0,1,1,0,1
41,0,0,1,0,0,1,1,0,0,1,1
39,0,3,2,1,1,1,0,1,1,0,1
30,1,5,2,0,0,1,1,0,0,1,1
54,0,0,0,0,1,0,0,1,0,1,1
23,0,3,9,0,1,0,1,0,0,1,1
33,0,0,1,0,1,1,1,0,0,1,1
64,0,0,4,1,0,0,1,0,0,1,1
49,1,0,1,0,0,0,0,1,0,1,1
26,0,0,0,1,0,1,1,0,0,1,1
42,1,9,0,1,0,0,1,0,0,1,1
50,1,2,9,0,0,0,1,0,0,1,1
57,0,1,1,0,1,1,0,1,0,1,1
30,0,1,0,1,1,0,1,0,0,1,1
40,0,4,1,0,1,1,1,0,0,1,1
27,1,4,0,1,0,0,1,0,0,1,0
35,1,8,62,1,0,0,0,1,0,1,1
30,1,13,33,0,0,1,1,0,0,1,0
26,0,0,0,0,0,0,0,1,0,1,1
43,0,0,-1,0,0,1,0,1,1,0,1
24,1,5,6,1,0,1,1,0,0,1,0
30,1,3,12,1,1,0,1,0,1,0,1
22,1,1,-1,1,1,1,1,0,0,1,1
24,0,1,1,0,1,1,0,1,0,1,1
25,1,6,0,0,0,0,1,0,0,1,0
30,1,8,45,1,1,0,1,0,1,0,1
39,0,2,1,1,0,1,0,1,0,1,1
24,0,1,1,1,1,0,1,0,0,1,1
31,1,11,11,0,1,0,1,0,0,1,1
25,0,0,0,1,1,0,0,1,0,1,1
28,1,0,0,0,0,1,0,1,1,0,1
23,0,2,45,0,0,0,0,1,0,1,1
59,0,3,2,0,1,1,0,1,0,1,1
24,1,2,3,1,0,1,1,0,1,0,1
31,1,4,29,0,0,1,1,0,0,1,0
21,1,0,1,0,1,1,1,0,0,1,1
55,1,10,4,1,0,0,0,1,0,1,1
48,0,4,0,1,0,0,1,0,0,1,0
22,0,3,323,1,0,1,1,0,0,1,0
51,1,19,2,1,0,1,1,0,0,1,0
45,0,2,7,0,1,1,1,0,0,1,1
23,1,6,8,1,1,0,1,0,0,1,0
35,0,4,13,0,1,0,1,0,1,0,1
30,0,2,16,1,0,0,1,0,0,1,1
24,0,1,0,0,0,1,1,0,0,1,1
28,1,6,80,1,1,1,1,0,0,1,0
32,1,2,0,0,1,1,0,1,0,1,1
48,0,1,1,0,0,0,0,1,0,1,1
21,0,0,1,1,1,1,1,0,0,1,1
27,0,8,3,1,1,1,1,0,1,0,1
35,0,12,10,0,1,1,1,0,0,1,0
43,1,15,0,1,1,0,0,1,0,1,0
22,0,1,1,0,0,1,1,0,1,0,1
42,0,1,0,1,1,1,1,0,1,0,1
58,0,1,60,1,0,0,1,0,0,1,1
44,0,0,0,0,0,0,0,1,0,1,1
23,0,1,3,1,0,0,0,1,0,1,0
44,0,0,11,0,0,1,1,0,0,1,1
27,0,1,0,0,0,1,0,1,0,1,1
27,1,7,4,1,0,1,1,0,0,1,0
25,1,5,47,1,1,1,0,1,1,0,1
21,1,0,0,1,1,0,1,0,1,0,1
48,0,1,0,1,0,0,1,0,0,1,1
20,1,1,1,1,1,1,1,0,0,1,0
46,0,0,1,1,1,0,1,0,0,1,1
48,0,1,0,0,0,0,1,0,0,1,1
51,1,17,0,1,0,1,1,0,0,1,0
26,0,0,6,1,0,0,0,1,1,0,0
45,0,2,28,1,0,1,0,1,0,1,1
26,1,3,47,1,1,0,1,0,0,1,1
29,0,0,0,0,0,0,0,1,0,1,1
34,0,15,6,1,0,1,1,0,0,1,1
25,1,6,4,1,0,1,1,0,0,1,1
46,1,10,9,1,0,1,1,0,0,1,1
45,0,0,1,0,1,1,1,0,0,1,1
44,0,0,2,1,1,1,1,0,0,1,1
72,0,1,1,0,0,0,0,1,0,1,1
25,1,2,49,1,1,0,1,0,0,1,1
29,0,0,1,1,0,1,0,1,0,1,1
51,0,1,0,1,1,0,1,0,0,1,1
39,0,1,106,0,0,1,1,0,1,0,1
57,0,0,-1,0,0,0,1,0,0,1,1
59,0,0,0,0,1,1,0,1,0,1,1
47,0,3,2,0,0,0,1,0,0,1,1
28,1,4,3,0,0,0,1,0,0,1,1
29,1,10,108,1,0,0,0,1,0,1,0
36,1,4,0,1,0,1,1,0,1,0,0
49,0,2,10,0,1,1,1,0,1,0,1
28,0,5,1,1,1,1,1,0,0,1,0
52,1,0,4,1,1,1,1,0,0,1,1
34,0,1,0,1,1,1,1,0,0,1,1
31,0,6,10,0,0,1,0,1,0,1,1
21,1,0,97,1,1,1,0,1,0,1,0
53,0,0,0,0,1,0,0,1,1,0,1
28,0,0,0,1,0,0,1,0,1,0,1
29,1,4,355,1,1,1,1,0,0,1,0
25,1,5,35,0,0,1,1,0,0,1,0
42,0,7,0,1,0,0,0,1,0,1,1
