"age","two_year_recid","c_charge_degree","sex","priors_count","length_of_stay","race","unrelated_column_one","unrelated_column_two"
52,"0","M","Male",2,0,0,0,1
36,"0","M","Male",2,3,0,0,0
36,"0","M","Male",2,0,0,0,0
36,"0","F","Female",2,1,0,0,0
36,"0","M","Male",0,0,0,0,0
43,"0","F","Male",1,1,1,1,0
53,"0","M","Male",4,1,0,0,0
47,"0","M","Male",2,0,0,0,0
28,"0","F","Male",2,29,0,1,0
38,"1","M","Male",0,29,0,1,1
38,"0","F","Male",2,29,0,1,1
38,"0","M","Female",1,29,1,1,1
28,"1","M","Male",6,0,0,0,0
38,"0","M","Male",2,1,1,1,1
31,"0","F","Male",2,0,0,0,1
38,"0","M","Male",2,-1,1,0,0
62,"0","F","Male",0,29,0,1,1
38,"0","M","Male",2,0,0,1,0
33,"1","F","Female",0,29,1,0,1
22,"1","M","Male",2,0,0,1,1
51,"0","F","Male",4,29,1,1,1
38,"0","M","Male",1,0,0,1,1
42,"0","M","Male",2,29,0,1,1
38,"1","M","Male",2,29,0,0,1
38,"0","M","Male",1,29,1,1,1
38,"0","M","Male",4,1,0,0,1
29,"0","M","Male",0,0,0,1,1
37,"1","F","Female",8,29,0,1,0
38,"1","F","Male",2,29,1,0,0
21,"0","F","Male",2,29,1,1,1
38,"0","F","Male",2,29,0,0,0
38,"0","M","Male",2,29,0,0,1
27,"0","M","Male",0,29,0,1,1
22,"0","F","Female",2,1,1,1,1
38,"0","F","Male",1,1,0,1,1
28,"0","M","Male",0,4,0,1,1
43,"0","M","Male",1,29,0,0,0
38,"0","M","Male",2,1,0,1,1
38,"0","M","Male",2,0,0,0,1
38,"0","F","Male",0,29,1,1,0
38,"0","M","Male",1,1,0,1,1
22,"0","F","Male",2,29,0,1,0
24,"0","M","Male",2,1,0,1,1
38,"0","F","Male",0,29,0,1,1
38,"1","M","Male",2,3,1,1,1
56,"0","M","Male",9,0,0,1,0
38,"0","M","Male",0,29,0,1,0
38,"0","F","Female",2,17,0,1,1
38,"0","M","Male",2,29,0,1,1
31,"0","M","Male",2,29,0,1,1
38,"0","F","Male",2,9,0,0,0
38,"0","M","Male",2,29,0,1,1
42,"0","M","Male",2,1,0,1,1
38,"0","F","Male",10,4,0,1,1
38,"0","M","Male",0,0,0,1,1
21,"0","F","Male",6,29,1,0,1
38,"1","F","Male",2,29,0,1,0
23,"0","M","Male",2,1,0,0,1
74,"0","M","Male",2,0,0,0,1
19,"0","M","Male",0,29,1,0,1
38,"0","M","Male",6,3,1,1,1
43,"0","M","Male",0,29,0,1,1
40,"0","M","Male",2,29,0,1,1
38,"1","F","Male",2,33,0,1,1
30,"0","M","Male",1,-1,0,1,1
35,"0","M","Male",1,29,0,0,0
38,"0","F","Male",2,29,0,1,1
49,"1","M","Male",10,6,0,1,0
21,"1","M","Male",2,2,0,1,1
28,"0","M","Female",9,29,0,1,1
38,"0","M","Male",7,0,1,1,0
38,"0","F","Female",2,29,1,1,0
46,"0","M","Male",2,29,0,1,1
38,"0","F","Male",2,29,1,0,1
27,"0","M","Female",2,29,0,1,0
38,"0","M","Male",2,2,0,1,1
38,"0","M","Male",2,29,1,0,1
49,"0","M","Male",2,29,0,0,1
38,"0","M","Male",0,29,1,1,0
37,"1","M","Male",2,29,0,1,1
38,"1","M","Female",0,0,1,1,1
38,"0","M","Male",2,1,0,1,0
33,"0","M","Female",2,29,0,1,1
38,"0","M","Male",2,29,1,1,1
38,"0","M","Male",2,29,1,1,0
24,"0","M","Female",2,29,1,1,1
38,"0","M","Male",2,29,0,0,1
33,"0","F","Male",2,29,0,0,0
60,"0","F","Male",2,2,0,1,1
38,"0","M","Male",3,129,0,0,1
33,"0","F","Male",2,29,0,1,1
38,"0","F","Male",2,0,0,1,1
55,"0","F","Male",2,29,0,1,1
38,"1","M","Male",2,4,0,1,1
38,"0","M","Male",2,1,0,1,1
38,"0","M","Male",2,4,0,1,1
29,"0","F","Male",21,29,0,1,0
49,"1","F","Male",3,29,0,0,1
38,"0","M","Male",2,29,1,0,1
38,"0","F","Male",2,2,0,1,0
38,"0","M","Male",5,29,0,1,1
38,"0","F","Male",7,29,0,1,1
38,"0","M","Male",0,29,1,1,1
56,"1","M","Male",2,3,0,1,1
38,"0","M","Male",1,0,1,1,1
26,"1","M","Male",2,29,0,1,0
21,"0","F","Male",2,1,0,1,1
38,"0","M","Male",2,0,1,0,1
30,"1","F","Male",22,18,1,0,1
30,"0","M","Male",2,117,1,1,1
26,"1","M","Male",2,18,0,1,1
30,"0","F","Male",1,1,1,1,1
30,"0","M","Male",2,30,1,1,1
30,"0","M","Male",7,9,1,1,1
30,"0","M","Male",2,18,1,1,0
29,"1","F","Female",6,18,1,1,1
30,"0","M","Female",2,18,1,1,1
30,"0","M","Male",2,18,0,1,1
31,"0","F","Male",4,18,0,1,1
30,"0","F","Male",6,18,1,1,1
21,"0","M","Male",2,18,0,1,1
47,"0","M","Male",2,3,1,1,0
39,"0","M","Female",2,18,1,1,0
30,"0","M","Male",2,13,1,1,1
30,"0","M","Male",2,18,1,1,1
30,"0","M","Male",2,18,1,1,1
43,"0","M","Male",2,18,1,0,0
30,"0","M","Male",0,18,0,1,1
31,"0","M","Male",4,0,1,1,1
30,"0","M","Male",2,18,1,1,1
30,"0","M","Male",2,4,1,1,1
52,"0","M","Male",8,18,1,1,1
46,"1","F","Male",9,18,1,0,1
27,"1","M","Male",9,51,1,1,1
30,"0","M","Male",1,3,1,1,1
30,"0","F","Male",0,18,0,1,1
25,"1","M","Male",2,0,1,1,1
30,"0","M","Male",3,10,1,0,1
30,"0","F","Male",15,18,1,1,0
30,"1","M","Male",0,18,1,1,1
25,"0","M","Male",5,-1,1,1,1
30,"1","M","Male",10,7,1,1,0
30,"1","F","Male",2,6,0,1,1
30,"0","M","Male",2,45,1,0,1
48,"1","M","Male",2,2,1,1,1
30,"1","M","Male",6,18,1,1,0
30,"0","M","Male",1,18,1,0,1
30,"0","M","Male",1,0,1,0,0
31,"0","M","Male",2,18,1,1,1
23,"0","M","Male",2,76,1,1,1
30,"0","M","Male",2,0,0,1,1
22,"0","F","Female",0,1,1,1,0
30,"0","M","Male",2,18,1,0,1
30,"0","M","Male",2,0,0,1,1
45,"0","M","Male",2,3,1,1,1
48,"0","F","Male",2,18,1,0,0
30,"0","F","Male",1,2,1,1,1
30,"0","M","Male",2,18,1,0,1
32,"1","M","Male",2,18,0,1,1
39,"0","M","Male",2,18,1,1,1
22,"0","M","Male",2,18,1,1,1
30,"0","M","Male",2,1,1,1,1
30,"0","M","Male",0,0,1,1,0
55,"0","M","Male",3,18,0,1,1
41,"0","F","Male",5,18,1,1,1
30,"0","M","Male",0,18,1,1,1
30,"0","M","Male",0,18,1,0,1
30,"0","M","Male",2,18,0,1,1
30,"1","M","Male",2,0,1,1,0
37,"0","M","Male",2,1,1,1,0
26,"0","M","Male",2,18,1,0,1
30,"0","F","Male",2,18,1,1,1
24,"0","M","Female",0,18,1,1,1
32,"1","M","Male",2,18,1,1,1
42,"0","F","Male",0,358,1,1,1
30,"0","M","Male",2,18,0,1,1
30,"0","F","Female",2,3,1,0,1
30,"0","M","Male",16,18,1,1,0
36,"1","M","Male",2,18,1,1,1
26,"0","M","Male",0,18,0,1,1
71,"0","M","Male",2,18,1,1,1
30,"0","F","Male",2,0,1,1,1
30,"0","M","Male",2,18,1,1,1
40,"1","M","Female",1,18,1,1,1
35,"0","F","Male",5,1,0,1,1
30,"1","M","Male",2,18,1,1,0
30,"0","M","Male",2,18,1,1,1
41,"0","F","Male",2,18,1,1,0
28,"0","M","Male",1,0,1,1,1
30,"0","M","Male",12,18,1,0,0
34,"0","M","Male",1,18,1,1,1
30,"1","F","Male",5,49,1,1,0
32,"1","M","Male",0,18,1,1,1
51,"0","F","Female",2,18,1,1,0
48,"0","M","Female",0,-1,0,1,1
30,"1","F","Male",2,59,1,1,1
30,"1","F","Male",2,1,1,1,0
24,"1","F","Male",2,236,1,1,0
48,"0","M","Male",1,18,1,1,0
26,"0","M","Male",2,18,1,0,0
30,"0","M","Male",8,18,1,0,1
21,"0","M","Male",2,18,0,1,1
20,"0","M","Male",2,18,0,1,1
30,"0","M","Male",1,18,1,1,1
30,"0","M","Female",0,18,0,1,0
30,"0","M","Male",2,0,0,1,1
30,"1","M","Male",1,18,1,1,1
30,"0","F","Male",4,0,1,0,1
26,"0","F","Male",4,160,1,1,0
29,"0","F","Female",2,160,1,1,0
37,"0","F","Male",10,0,1,0,0
29,"1","F","Male",0,160,0,1,0
29,"0","F","Male",4,24,1,0,1
29,"0","F","Male",2,160,1,1,0
29,"1","F","Male",2,11,1,0,0
29,"0","F","Male",0,2,1,1,0
36,"1","F","Male",2,2,1,0,0
29,"0","F","Male",2,35,1,1,1
33,"0","F","Male",11,160,1,1,0
51,"0","M","Male",2,160,1,1,0
26,"1","F","Male",2,160,1,0,0
29,"0","F","Male",0,126,0,1,1
29,"0","F","Male",17,160,1,0,1
41,"0","F","Male",1,160,1,1,0
29,"0","F","Male",2,1,0,1,0
24,"1","F","Male",2,9,1,1,0
29,"0","M","Male",2,160,1,0,0
39,"0","F","Male",2,160,1,1,0
26,"0","F","Male",2,160,0,1,0
29,"1","F","Female",2,160,1,1,0
29,"1","F","Male",3,160,1,1,0
29,"0","F","Male",2,1,1,0,0
29,"0","F","Male",0,22,0,1,0
49,"0","F","Male",5,160,0,0,0
29,"0","F","Male",15,27,1,0,0
29,"1","F","Male",2,4,0,1,1
29,"1","F","Male",2,1,1,0,0
29,"0","F","Male",6,160,1,1,1
63,"0","F","Male",2,160,0,0,0
29,"0","M","Female",2,0,1,1,0
22,"0","F","Male",0,2,1,1,1
29,"1","M","Male",3,0,0,1,0
29,"0","M","Male",0,0,1,1,1
25,"0","F","Male",2,160,1,1,0
29,"1","M","Male",5,160,1,1,0
29,"0","F","Male",2,0,0,1,0
39,"0","F","Male",2,0,1,1,0
28,"1","F","Male",2,160,1,1,0
30,"0","F","Male",9,7,0,1,0
29,"0","F","Male",5,7,1,0,0
29,"0","F","Male",2,160,1,1,0
29,"0","F","Male",1,160,0,1,0
29,"0","F","Female",2,0,0,1,0
29,"1","F","Male",5,160,1,0,0
29,"0","M","Male",3,7,1,1,1
22,"0","F","Male",0,160,1,1,0
51,"0","F","Male",2,1,0,1,0
29,"0","F","Male",2,160,1,1,0
21,"1","F","Male",2,160,1,1,0
53,"0","F","Male",1,199,0,1,0
29,"0","F","Male",2,0,1,1,0
29,"0","F","Male",2,160,1,0,1
44,"1","F","Male",2,270,1,1,0
35,"0","F","Male",2,160,0,0,1
27,"0","M","Male",0,11,1,1,0
29,"0","F","Male",0,160,0,0,0
41,"1","F","Male",9,160,1,0,1
61,"0","F","Female",0,-1,1,1,0
29,"1","M","Male",0,160,1,1,0
22,"0","F","Male",0,0,1,1,0
29,"0","F","Male",2,160,1,1,0
29,"0","F","Male",1,160,1,1,0
58,"0","M","Male",2,0,0,1,0
29,"0","F","Male",2,9,1,1,0
29,"0","F","Male",2,160,0,1,0
46,"1","F","Male",2,160,1,1,0
33,"0","M","Male",6,1,1,0,0
29,"1","F","Male",1,2,0,1,0
29,"0","F","Male",0,160,1,0,0
25,"0","F","Male",0,160,0,1,0
49,"0","F","Male",2,1,1,1,1
20,"1","F","Male",0,0,0,1,0
29,"0","F","Female",6,23,1,1,0
29,"1","F","Male",2,160,1,1,0
29,"0","F","Male",2,160,1,1,0
29,"1","F","Male",2,1,0,1,1
29,"0","F","Male",2,1,1,0,0
31,"0","M","Male",9,160,1,1,1
29,"0","F","Male",2,0,1,1,0
29,"0","F","Male",8,160,1,1,0
54,"0","F","Female",2,12,1,1,0
23,"0","F","Female",0,3,1,1,0
61,"1","F","Male",2,160,1,1,0
34,"0","F","Male",2,1,1,1,0
29,"0","F","Female",2,160,1,1,0
62,"0","F","Male",0,0,0,1,0
31,"0","F","Male",2,41,1,1,0
29,"0","F","Male",1,160,0,1,0
29,"0","F","Male",1,160,1,1,0
29,"1","F","Male",1,160,0,1,0
29,"0","F","Male",1,0,1,0,0
25,"0","F","Male",2,1,1,0,0
29,"0","F","Male",0,3,1,1,0
36,"0","M","Male",0,0,1,1,0
29,"0","F","Male",2,0,0,1,0
29,"0","F","Male",2,160,0,1,0
29,"0","F","Male",2,1,1,0,0
28,"0","F","Male",2,160,1,1,0
48,"1","F","Male",10,28,0,0,0
38,"1","F","Male",10,-1,1,0,0
38,"1","F","Male",10,0,0,0,0
38,"0","F","Male",1,0,0,0,0
23,"1","F","Female",10,2,1,1,1
48,"0","F","Female",1,0,0,1,0
32,"1","F","Male",0,-1,0,0,0
26,"0","M","Male",0,0,0,0,0
38,"0","F","Male",10,-1,0,0,0
38,"1","M","Male",0,-1,0,0,1
49,"1","F","Male",0,-1,1,0,0
44,"1","F","Male",10,9,0,0,1
19,"1","F","Male",2,-1,0,0,1
24,"1","F","Male",10,-1,0,1,0
38,"1","F","Male",10,1,0,0,0
38,"1","F","Female",0,-1,0,0,0
38,"0","F","Male",10,9,0,0,0
49,"1","F","Male",2,2,0,0,1
38,"1","F","Male",10,0,0,0,0
38,"1","F","Male",1,-1,1,0,0
29,"1","F","Male",1,0,0,0,0
38,"1","F","Female",0,1,1,0,0
31,"0","F","Female",3,65,1,0,0
38,"1","F","Male",4,-1,0,0,0
38,"0","F","Male",0,0,0,0,0
38,"1","F","Male",1,0,0,0,1
38,"1","F","Male",10,0,0,1,1
23,"1","F","Male",2,-1,0,1,0
38,"1","F","Male",10,-1,1,0,0
34,"1","F","Male",0,70,0,0,0
49,"1","F","Female",10,-1,0,1,0
38,"1","M","Male",10,-1,0,0,0
24,"0","F","Male",10,-1,0,0,0
38,"1","F","Male",10,0,1,0,0
35,"0","F","Male",2,-1,0,1,0
35,"1","F","Male",16,191,0,0,0
42,"0","F","Male",10,-1,0,0,0
56,"0","F","Male",0,-1,0,0,0
33,"0","F","Male",1,1,0,0,0
38,"1","F","Male",2,-1,0,0,0
22,"1","F","Male",0,2,0,0,0
38,"1","F","Male",3,1,1,0,0
24,"1","F","Male",10,16,1,0,0
38,"1","F","Male",0,2,0,0,1
38,"0","F","Male",15,-1,0,0,0
30,"1","F","Male",1,-1,0,0,0
38,"1","F","Female",0,0,0,0,0
38,"1","F","Male",0,1,1,0,0
31,"0","F","Male",10,-1,0,0,1
34,"1","F","Male",1,160,0,0,1
38,"1","F","Male",11,0,0,1,1
38,"0","F","Male",10,-1,1,0,1
27,"1","M","Female",10,1,0,1,0
38,"1","F","Female",2,0,1,0,1
39,"0","F","Male",10,5,1,0,0
45,"0","F","Male",10,1,0,0,0
40,"1","F","Male",10,26,0,0,0
37,"1","F","Male",10,0,0,0,0
38,"1","F","Male",13,-1,0,0,0
38,"1","F","Male",10,91,0,0,0
38,"1","F","Male",10,0,0,0,0
38,"0","F","Male",8,-1,0,0,0
38,"0","F","Male",1,-1,1,0,0
38,"1","F","Male",10,6,0,0,1
38,"1","M","Male",10,1,0,1,1
53,"1","F","Male",10,1,0,1,1
38,"0","F","Male",10,0,1,1,0
38,"1","F","Male",1,-1,1,0,1
38,"1","F","Male",14,-1,1,1,0
38,"1","F","Male",10,-1,0,0,1
21,"1","F","Male",3,0,0,0,0
42,"0","M","Male",10,0,0,1,0
38,"1","M","Male",10,-1,0,0,0
38,"1","F","Male",10,-1,0,1,0
38,"1","F","Male",1,3,1,0,0
42,"1","F","Female",2,0,0,0,1
38,"0","M","Male",3,0,0,1,0
38,"1","M","Male",10,0,0,0,0
22,"0","F","Male",10,-1,1,0,1
24,"1","F","Male",3,-1,0,0,0
30,"1","F","Male",1,0,0,0,0
38,"1","M","Male",10,27,0,0,1
44,"0","F","Female",0,1,1,0,0
39,"0","F","Male",0,-1,0,0,0
23,"1","F","Male",10,-1,1,0,1
30,"1","F","Male",2,-1,1,0,0
38,"0","F","Male",1,-1,0,1,0
46,"1","F","Male",6,2,0,0,0
22,"1","F","Male",1,-1,0,1,0
38,"1","F","Male",0,-1,0,0,0
38,"1","F","Male",10,0,0,1,0
20,"1","F","Male",0,0,0,1,1
28,"1","F","Male",16,-1,0,0,0
30,"0","M","Male",10,0,0,0,0
25,"1","F","Male",1,-1,0,0,0
38,"1","M","Male",10,23,0,0,0
38,"1","F","Female",10,-1,1,1,0
45,"1","F","Male",21,-1,0,0,0
38,"0","F","Male",10,-1,0,1,0
38,"1","F","Male",25,-1,0,0,0
21,"0","F","Male",1,0,1,0,0
22,"1","M","Male",1,2,0,0,1
24,"1","M","Male",1,2,0,0,1
24,"1","F","Male",1,0,0,0,1
31,"0","M","Male",8,3,0,0,0
24,"0","M","Male",1,2,1,1,0
35,"0","M","Male",8,18,0,1,0
28,"1","M","Male",1,2,0,0,0
22,"0","M","Male",1,0,0,0,1
43,"0","F","Male",1,2,0,0,0
44,"1","M","Male",1,2,0,0,1
24,"1","M","Male",8,0,1,0,1
24,"1","M","Male",5,2,0,0,0
41,"0","F","Male",1,2,0,0,1
24,"0","M","Male",1,4,0,0,0
24,"1","M","Male",0,0,0,0,1
28,"0","F","Male",1,0,1,0,1
24,"0","F","Female",1,11,0,0,1
24,"1","F","Male",4,2,0,0,0
24,"1","M","Male",0,0,0,0,0
24,"1","M","Male",4,2,0,1,1
22,"0","F","Male",1,6,0,0,0
22,"0","F","Male",1,2,0,0,1
24,"1","M","Male",1,2,0,0,1
24,"0","M","Male",1,2,1,0,1
24,"0","M","Male",7,2,0,1,1
43,"1","M","Male",1,0,1,0,0
24,"1","M","Male",1,2,1,0,1
24,"0","M","Male",0,2,0,0,0
25,"0","M","Male",1,2,0,1,1
61,"0","M","Male",1,0,0,1,1
55,"0","M","Male",0,0,0,0,1
24,"0","M","Male",4,2,0,0,1
30,"0","M","Male",1,2,1,1,1
34,"0","M","Male",1,2,0,0,1
24,"0","F","Male",2,1,0,0,1
24,"0","M","Male",4,14,0,1,1
45,"0","M","Male",2,2,0,0,1
24,"0","F","Male",1,2,0,0,1
24,"0","F","Male",1,11,0,0,1
24,"0","M","Male",0,2,1,0,1
28,"0","F","Male",13,2,1,0,1
24,"0","F","Male",1,2,1,0,1
24,"0","M","Male",22,2,0,1,1
36,"0","M","Female",1,1,0,0,0
26,"1","F","Male",1,0,1,0,1
24,"0","M","Male",0,2,1,1,0
24,"0","F","Male",0,2,1,0,1
24,"0","F","Male",2,2,0,0,1
44,"0","F","Male",11,1,0,0,1
24,"0","M","Male",1,403,0,0,0
41,"0","M","Male",9,2,0,0,0
38,"1","M","Male",16,2,1,0,1
24,"1","M","Male",16,33,0,0,1
24,"0","M","Male",1,2,1,0,1
31,"0","M","Male",2,2,1,0,0
54,"0","M","Male",8,2,0,1,0
61,"0","M","Male",0,2,0,1,1
26,"0","F","Male",1,1,1,1,1
35,"0","F","Male",1,2,0,0,0
50,"0","M","Male",1,2,0,0,0
29,"1","M","Male",1,8,0,0,1
52,"0","M","Female",1,0,0,0,1
24,"0","M","Male",1,2,0,0,1
32,"0","F","Male",0,2,0,0,1
24,"0","M","Male",1,2,0,0,1
28,"0","M","Male",0,2,0,0,1
24,"0","F","Male",1,1,0,1,0
24,"1","F","Male",1,72,0,1,1
24,"0","M","Male",0,0,0,0,1
45,"0","F","Male",0,2,1,1,1
24,"0","M","Male",0,2,0,1,1
42,"0","M","Male",1,1,0,0,1
24,"0","F","Male",1,2,1,0,0
25,"0","M","Male",1,1,0,1,1
22,"0","F","Male",0,2,1,1,1
63,"0","M","Male",3,2,1,0,1
31,"0","M","Male",1,2,0,0,1
28,"0","M","Male",6,2,0,1,1
24,"0","M","Male",2,1,0,0,1
24,"0","M","Male",1,242,0,0,1
33,"0","M","Male",8,25,0,0,1
24,"0","M","Male",1,2,0,0,1
25,"0","M","Male",0,2,0,0,1
21,"0","M","Male",1,2,1,1,0
24,"0","M","Female",1,1,0,0,0
24,"0","M","Male",1,0,1,0,1
23,"0","M","Male",0,2,0,0,1
24,"1","M","Male",1,2,1,0,0
24,"0","M","Male",1,403,0,0,1
54,"1","F","Male",1,2,1,1,1
24,"0","F","Male",1,1,0,1,1
24,"0","M","Male",0,2,0,0,1
24,"0","M","Male",1,2,0,1,0
24,"0","F","Male",1,-1,1,0,0
32,"0","F","Male",1,2,0,1,1
24,"0","F","Female",1,2,0,1,1
24,"0","F","Male",1,2,0,1,1
24,"0","M","Male",1,42,0,0,1
24,"0","F","Male",1,1,0,0,1
23,"1","F","Male",1,1,1,1,0
46,"1","F","Male",3,88,1,1,1
46,"1","M","Female",3,1,1,0,1
29,"0","F","Male",1,1,1,0,0
46,"1","F","Male",2,0,1,0,1
46,"0","F","Male",3,4,0,0,1
46,"1","F","Male",1,2,0,0,1
22,"1","F","Male",1,41,0,0,1
26,"0","M","Male",3,1,0,0,1
48,"0","F","Male",3,1,1,0,1
37,"0","F","Female",3,1,0,0,1
46,"1","F","Male",0,1,1,0,1
38,"0","M","Female",3,1,1,0,1
24,"1","F","Male",0,1,1,0,1
46,"1","M","Female",3,1,1,0,1
30,"1","F","Female",2,33,1,1,1
46,"1","M","Female",3,0,1,0,1
25,"1","M","Male",6,1,1,0,1
46,"1","F","Male",3,10,0,1,1
46,"1","F","Male",8,1,1,0,1
46,"0","M","Male",3,39,0,0,1
36,"1","F","Male",1,37,1,0,1
46,"1","F","Male",1,1,1,1,1
46,"0","F","Male",3,1,1,0,1
34,"1","F","Male",11,2,1,0,0
41,"1","F","Male",14,1,1,0,1
46,"0","F","Male",3,0,0,0,1
23,"1","F","Male",3,1,1,0,1
46,"0","F","Male",0,0,0,1,1
28,"1","F","Male",0,9,1,0,0
46,"0","F","Male",3,1,1,0,1
22,"1","F","Male",3,0,1,1,1
46,"0","M","Male",0,1,0,0,1
46,"1","F","Male",0,41,1,0,1
25,"1","F","Male",3,1,1,0,1
46,"0","F","Male",0,1,0,0,1
46,"1","F","Female",3,0,1,0,1
38,"1","F","Female",3,0,0,0,1
46,"0","F","Male",3,1,1,0,0
38,"1","F","Female",1,1,1,1,1
27,"1","F","Male",0,1,1,1,1
52,"0","F","Male",3,-1,0,0,1
46,"1","F","Male",3,2,1,0,1
34,"1","F","Male",3,1,0,0,1
46,"0","M","Male",1,0,1,0,0
37,"0","F","Male",3,1,0,1,1
46,"1","M","Male",0,0,0,0,0
37,"1","F","Male",3,1,1,1,0
54,"0","F","Male",3,1,0,0,0
46,"1","F","Male",3,0,1,0,1
28,"1","F","Male",3,0,1,1,0
46,"1","M","Male",0,1,0,0,0
46,"1","F","Male",4,1,1,0,1
46,"0","F","Male",3,0,1,0,1
22,"0","F","Male",1,1,1,0,1
27,"1","F","Male",0,17,1,0,1
46,"1","F","Male",0,0,1,0,0
46,"1","F","Male",3,1,1,0,1
46,"1","F","Male",16,1,1,1,1
42,"0","F","Male",3,0,1,0,1
46,"1","M","Male",5,2,0,0,0
46,"1","M","Male",3,0,0,0,1
46,"1","F","Female",0,1,1,0,0
46,"1","F","Male",4,1,1,1,1
46,"0","F","Male",3,1,1,0,1
46,"1","M","Male",0,-1,0,1,0
46,"1","F","Male",5,1,0,0,1
46,"1","M","Male",1,1,1,0,0
46,"1","F","Male",1,0,1,0,1
46,"1","F","Female",1,1,0,0,1
29,"1","M","Male",3,1,1,0,0
28,"1","F","Male",3,1,1,0,1
46,"1","F","Male",5,1,0,0,1
46,"0","F","Male",3,1,1,0,1
51,"1","M","Male",3,1,1,1,0
46,"1","F","Male",3,1,1,1,0
21,"1","F","Male",1,0,1,1,1
46,"1","F","Male",3,0,1,0,1
46,"1","F","Male",3,1,1,0,1
46,"1","F","Male",3,7,1,1,1
46,"0","F","Male",1,1,1,0,0
46,"1","F","Male",0,1,1,0,0
19,"1","F","Male",3,1,1,1,1
19,"1","F","Male",2,1,1,1,1
42,"0","F","Male",3,0,1,0,1
46,"0","M","Female",0,0,1,0,1
26,"1","F","Male",3,1,1,1,0
27,"1","F","Male",3,8,1,0,0
25,"1","F","Male",3,58,1,0,1
32,"1","F","Male",0,1,1,0,1
54,"1","F","Male",2,1,1,0,1
46,"1","F","Male",0,0,0,1,0
46,"0","F","Male",1,1,1,0,0
28,"1","F","Male",0,0,0,0,1
46,"1","M","Male",3,1,1,0,1
33,"1","F","Male",1,1,1,0,1
53,"1","M","Female",3,1,1,1,0
46,"0","F","Male",3,1,1,0,1
46,"1","F","Male",3,1,0,1,1
46,"1","F","Male",3,1,1,0,1
22,"1","F","Male",0,214,1,0,0
22,"0","M","Male",0,1,1,1,0
21,"1","F","Male",3,1,1,1,0
22,"1","F","Male",3,214,0,1,0
20,"0","F","Male",3,0,1,0,0
22,"1","F","Male",14,0,1,0,0
22,"1","F","Female",0,214,1,0,0
26,"1","F","Male",3,0,1,0,0
22,"1","F","Male",8,40,1,0,0
57,"0","F","Male",16,214,1,0,0
22,"1","F","Male",3,90,1,0,0
31,"1","F","Male",3,214,0,0,1
25,"0","F","Male",3,214,0,0,0
22,"0","F","Male",3,-1,1,0,0
59,"0","F","Male",5,214,0,1,0
22,"1","F","Male",0,1,1,0,0
63,"0","F","Male",3,4,1,0,0
32,"1","F","Male",3,0,1,0,0
22,"0","F","Male",3,0,1,0,0
22,"1","F","Male",8,214,1,1,1
22,"1","F","Male",3,214,1,0,1
22,"1","F","Male",3,214,1,0,1
22,"1","F","Male",3,214,1,0,0
19,"1","F","Male",3,14,1,1,0
60,"0","F","Male",3,14,1,0,0
22,"1","F","Male",17,214,1,0,0
27,"1","F","Male",3,214,0,0,0
43,"1","F","Male",0,214,1,0,0
45,"1","F","Male",3,214,0,1,0
47,"0","M","Female",3,3,1,0,0
38,"1","F","Male",9,1,1,0,0
26,"0","M","Male",0,214,1,0,0
22,"1","F","Male",3,214,0,0,1
22,"0","F","Male",3,-1,1,0,0
22,"0","F","Male",3,13,1,1,0
32,"1","F","Male",3,214,1,0,1
22,"1","F","Female",3,214,1,0,0
30,"1","F","Male",7,214,1,0,1
33,"1","F","Male",3,214,1,0,0
22,"0","F","Male",2,214,1,0,0
22,"1","F","Male",3,214,1,0,0
52,"1","F","Male",13,82,1,0,1
24,"1","F","Female",3,214,1,1,0
61,"0","F","Male",3,118,0,1,0
29,"1","F","Male",3,214,1,0,0
22,"1","F","Male",1,214,1,0,0
22,"0","F","Male",1,0,1,0,0
22,"1","F","Male",3,214,0,1,1
62,"1","M","Male",1,15,1,0,1
22,"1","F","Male",3,-1,1,1,0
45,"0","F","Male",0,214,1,0,0
22,"1","F","Male",7,214,1,0,0
22,"0","F","Male",1,2,1,0,0
22,"0","F","Male",0,214,1,0,1
48,"0","F","Male",3,214,1,1,0
22,"0","F","Male",0,-1,1,0,1
22,"1","F","Female",8,214,1,0,0
22,"1","F","Male",2,0,0,0,0
22,"0","F","Male",1,1,1,0,0
22,"1","F","Male",3,19,0,0,1
28,"1","F","Male",3,12,1,1,0
37,"1","F","Male",3,0,1,0,0
22,"1","F","Female",3,23,1,0,0
51,"0","F","Male",1,7,1,0,1
56,"0","F","Male",5,0,1,0,1
22,"0","M","Male",3,214,0,1,0
22,"1","F","Male",3,214,1,1,0
22,"0","F","Male",3,214,0,1,0
31,"0","F","Male",3,1,1,0,0
22,"0","F","Male",3,0,0,0,1
32,"1","F","Male",3,214,1,0,1
46,"0","F","Female",3,214,1,0,0
22,"0","F","Male",3,214,0,0,0
25,"1","F","Male",3,214,1,0,1
22,"1","F","Male",3,214,1,0,0
49,"1","F","Male",7,214,1,0,0
59,"1","F","Male",3,1,1,0,1
22,"1","F","Male",3,0,1,0,0
22,"0","F","Male",3,0,0,1,0
22,"0","F","Male",3,1,1,0,0
32,"1","F","Male",8,214,1,0,0
23,"1","M","Male",3,14,1,0,1
34,"0","F","Male",3,214,0,1,0
22,"0","F","Male",3,0,1,1,0
31,"1","F","Male",9,8,0,1,0
27,"1","F","Male",3,0,0,0,0
