"age","two_year_recid","c_charge_degree","sex","priors_count","length_of_stay","race","unrelated_column_one","unrelated_column_two"
60,"0","F","Male",2,0,1,0,0
34,"0","F","Male",0,0,1,0,0
36,"1","F","Male",7,0,1,0,0
46,"1","M","Male",15,6,1,0,0
44,"0","F","Male",3,2,1,0,1
52,"1","F","Male",5,187,0,0,0
39,"1","M","Male",3,0,1,1,0
39,"0","F","Male",1,0,0,1,0
30,"1","F","Male",9,0,1,0,1
25,"1","F","Male",5,197,0,1,1
22,"1","F","Male",0,0,1,1,0
44,"1","M","Male",5,-1,1,1,0
48,"0","M","Male",9,167,0,0,0
50,"1","M","Female",0,0,0,0,0
41,"1","F","Male",0,2,1,1,1
39,"0","F","Male",3,2,0,1,1
30,"1","F","Male",5,2,1,0,1
54,"0","M","Male",1,4,0,1,0
25,"0","F","Male",3,0,0,1,1
36,"0","F","Male",0,1,0,1,1
44,"0","F","Male",3,0,1,0,0
49,"0","F","Female",0,1,0,0,1
22,"0","F","Male",0,0,1,0,1
39,"1","F","Male",9,57,1,0,0
21,"1","F","Male",2,9,1,0,0
22,"0","M","Female",0,1,0,0,1
29,"0","F","Male",17,0,1,1,0
32,"1","F","Male",0,0,0,0,0
27,"0","M","Female",4,1,0,0,1
29,"1","F","Female",15,49,0,0,0
30,"1","F","Male",13,33,1,0,1
26,"1","M","Male",10,152,0,0,0
28,"0","M","Female",0,-1,1,0,1
61,"0","F","Male",16,1,1,0,0
30,"1","F","Male",2,5,1,0,1
22,"1","F","Female",0,0,1,1,1
43,"0","F","Male",1,1,1,0,1
21,"1","F","Male",0,0,1,0,1
52,"1","F","Female",8,45,1,0,0
31,"0","M","Male",2,1,1,1,1
31,"0","F","Male",1,0,1,0,0
31,"1","M","Male",11,23,0,1,0
25,"0","F","Male",0,1,0,1,0
32,"1","M","Female",0,0,0,0,0
35,"0","M","Male",5,-1,1,1,1
35,"1","M","Male",7,19,0,1,1
60,"1","F","Female",7,3,1,1,0
31,"1","F","Male",17,6,1,0,1
21,"1","F","Male",9,0,0,1,1
55,"1","M","Male",10,4,0,0,0
48,"0","F","Male",4,0,1,1,0
29,"0","F","Male",3,323,0,1,1
26,"1","M","Male",13,2,1,0,1
27,"0","F","Male",0,0,0,1,0
21,"1","F","Male",0,8,1,1,1
53,"0","M","Female",1,13,0,1,0
30,"0","F","Male",0,-1,0,0,0
27,"0","F","Male",8,0,0,0,1
37,"1","F","Male",0,1,0,1,1
32,"1","F","Female",0,0,0,0,1
48,"0","M","Male",1,1,0,0,0
49,"0","F","Female",0,1,0,1,1
25,"0","F","Male",8,23,0,1,0
52,"0","F","Female",12,10,1,1,1
43,"0","F","Male",8,1,1,1,0
22,"0","F","Female",15,135,0,0,1
27,"0","F","Female",2,5,1,1,1
58,"0","M","Male",1,0,1,0,0
33,"1","M","Male",0,0,0,0,0
23,"0","M","Male",1,0,0,0,1
38,"0","F","Male",0,1,0,0,0
29,"0","F","Female",1,0,0,0,1
25,"1","F","Male",7,4,1,0,0
25,"1","M","Male",5,47,1,1,1
21,"1","F","Female",0,0,1,1,0
48,"1","F","Male",1,0,1,1,0
20,"1","F","Male",1,1,1,1,1
37,"0","F","Male",0,1,0,1,0
47,"0","F","Male",14,0,0,0,0
33,"0","M","Male",0,0,1,0,0
26,"0","M","Female",2,6,1,0,1
45,"0","M","Male",1,28,1,0,1
42,"1","F","Male",3,49,0,1,0
29,"0","F","Male",0,0,0,0,0
34,"1","F","Male",15,6,1,1,0
50,"1","F","Male",6,4,1,0,1
37,"1","F","Male",10,9,0,0,0
45,"0","F","Male",0,1,0,1,1
44,"0","F","Male",0,2,1,1,1
26,"0","F","Male",0,1,0,0,0
44,"1","F","Male",2,2,1,0,0
44,"0","F","Male",0,1,1,0,1
32,"0","F","Male",0,-1,0,0,0
39,"0","F","Female",1,77,0,0,1
57,"1","F","Male",1,1,0,0,0
59,"0","M","Female",0,0,0,0,1
56,"0","F","Male",2,17,0,0,1
28,"1","F","Male",3,0,0,0,0
29,"0","F","Male",0,108,1,0,1
36,"0","F","Male",4,0,1,0,1
53,"0","F","Female",14,10,1,1,0
28,"0","M","Male",5,1,1,0,1
45,"0","F","Male",0,4,1,0,1
34,"0","F","Male",1,0,0,1,1
31,"1","M","Male",6,10,0,0,1
21,"1","M","Male",0,97,0,1,0
53,"1","M","Male",0,0,1,1,0
28,"0","F","Male",0,94,0,0,0
29,"0","F","Male",0,0,1,1,1
25,"1","F","Male",5,0,1,1,1
42,"1","F","Male",0,0,0,0,1
29,"1","F","Male",1,1,0,0,0
27,"0","F","Female",0,0,0,1,0
31,"0","F","Female",0,0,1,0,1
33,"1","M","Female",1,4,1,1,0
29,"0","F","Male",0,1,1,1,1
69,"0","F","Male",7,0,1,0,1
25,"0","F","Male",0,4,1,1,1
32,"0","M","Male",5,0,1,0,0
31,"1","F","Male",5,37,1,1,1
23,"0","F","Male",6,5,0,1,0
57,"0","F","Male",0,1,1,0,1
27,"0","M","Male",5,1,1,0,1
57,"1","F","Male",3,58,1,0,0
51,"1","F","Male",8,0,1,1,1
67,"1","F","Male",1,32,0,0,1
36,"0","M","Male",1,7,0,1,1
20,"0","F","Male",1,27,1,0,1
23,"0","F","Female",0,1,0,1,0
23,"0","F","Male",6,0,1,0,0
29,"0","F","Female",0,1,0,1,1
34,"1","F","Male",0,241,1,0,1
33,"0","M","Male",1,0,1,0,0
23,"0","F","Male",5,0,1,0,0
47,"1","F","Male",0,1,1,0,1
42,"0","F","Female",6,1,1,1,0
27,"0","M","Male",0,1,0,1,0
30,"1","M","Male",4,1,1,1,1
25,"1","M","Male",1,39,1,0,0
25,"0","F","Male",7,274,1,0,1
21,"1","M","Male",2,2,1,0,0
22,"0","M","Female",0,1,1,0,0
27,"1","M","Male",4,0,0,1,0
27,"1","F","Male",7,54,0,1,1
25,"1","F","Male",22,29,0,0,1
33,"1","M","Male",7,0,1,1,0
33,"1","F","Male",0,10,0,0,0
26,"0","F","Male",0,4,1,1,0
37,"0","F","Male",2,128,1,1,1
33,"0","M","Male",5,2,0,0,0
22,"1","F","Male",8,3,0,1,1
20,"1","F","Male",0,6,0,0,1
40,"0","M","Male",4,0,1,0,0
39,"0","M","Male",0,0,0,0,1
53,"0","F","Male",2,3,1,1,1
48,"0","F","Female",1,0,1,0,1
23,"0","F","Female",6,31,1,1,1
22,"1","F","Male",0,8,1,1,1
23,"1","M","Male",0,33,1,1,0
40,"1","F","Male",6,0,0,1,1
29,"1","F","Male",1,0,1,0,0
31,"0","F","Female",0,2,1,0,1
23,"0","F","Female",0,1,1,1,1
55,"0","F","Male",1,42,0,1,0
32,"1","M","Male",0,0,0,0,1
47,"1","F","Male",14,212,1,0,0
21,"1","F","Male",5,1,0,0,0
28,"1","F","Male",0,0,1,1,1
27,"1","F","Male",10,0,0,1,1
36,"0","F","Male",0,1,0,1,0
36,"1","F","Male",16,0,1,1,1
20,"1","F","Male",0,8,0,0,0
27,"1","M","Male",16,13,0,0,1
30,"0","F","Male",2,0,0,0,0
29,"1","F","Female",0,1,0,1,0
21,"0","M","Male",0,1,1,0,1
40,"0","M","Male",0,2,0,1,0
42,"1","F","Male",6,0,0,1,1
24,"1","F","Male",1,1,1,1,0
34,"0","F","Female",21,1,1,0,1
20,"0","F","Male",0,0,0,1,1
36,"0","F","Male",1,1,1,0,1
41,"1","M","Male",6,0,1,1,0
55,"1","F","Female",0,1,1,1,0
32,"1","F","Male",12,14,0,1,1
33,"1","F","Male",14,1,1,1,0
29,"0","F","Male",1,0,1,1,1
25,"0","M","Female",4,5,1,1,1
24,"1","M","Male",2,0,1,0,0
33,"1","M","Male",0,7,0,1,1
36,"0","M","Male",8,0,0,0,1
42,"0","M","Male",24,3,0,1,1
37,"1","F","Male",1,12,0,1,1
36,"1","M","Male",1,0,1,0,1
24,"1","F","Male",4,26,1,1,0
35,"0","M","Male",2,1,0,0,0
21,"1","F","Male",3,4,0,1,1
36,"0","M","Female",0,1,0,1,0
56,"1","M","Male",0,50,0,0,0
24,"1","M","Male",0,1,0,1,0
44,"0","F","Male",0,1,0,0,0
27,"0","F","Male",14,3,1,1,0
22,"0","F","Male",0,2,0,1,1
31,"0","F","Male",13,2,0,0,0
24,"0","M","Male",1,0,0,1,0
25,"1","F","Male",0,2,1,1,0
23,"0","M","Male",0,0,0,0,0
25,"0","F","Male",5,11,0,1,1
29,"0","F","Male",11,1,1,0,1
23,"1","F","Male",3,0,1,1,0
26,"1","M","Male",11,0,1,1,0
43,"1","F","Male",0,1,0,0,1
47,"0","M","Female",4,6,0,1,0
27,"0","M","Male",4,2,0,1,0
24,"0","F","Male",1,0,1,1,1
23,"0","M","Female",0,0,0,0,0
54,"1","F","Male",0,3,0,1,0
36,"1","F","Male",0,-1,0,1,0
34,"1","F","Male",0,0,1,0,1
60,"0","F","Female",1,384,0,0,1
45,"0","M","Male",2,0,0,0,1
31,"0","F","Male",0,0,1,0,1
50,"1","M","Male",30,3,0,1,0
24,"0","F","Male",1,0,1,0,0
50,"1","F","Male",2,10,1,1,0
44,"0","F","Female",1,0,0,1,1
20,"1","F","Male",0,3,1,0,0
27,"1","F","Male",7,0,0,0,1
41,"0","F","Male",1,6,1,0,1
31,"0","M","Male",15,4,1,1,0
23,"1","F","Male",3,1,1,1,1
42,"0","F","Female",3,0,1,1,1
28,"1","M","Male",1,28,0,1,0
71,"0","M","Male",0,0,0,1,1
61,"0","F","Male",1,2,0,1,1
24,"0","F","Male",0,0,0,0,0
36,"1","F","Male",3,8,1,0,1
28,"0","M","Male",1,78,1,1,1
25,"0","F","Male",0,0,0,0,1
24,"1","F","Male",1,0,0,1,1
46,"1","M","Female",1,0,0,0,1
30,"1","M","Male",5,0,1,0,1
26,"1","F","Male",11,1,1,1,0
29,"1","F","Male",13,1,1,0,1
21,"1","F","Male",7,0,1,0,0
56,"0","F","Female",0,4,1,1,0
30,"0","F","Female",0,0,0,0,0
22,"0","F","Male",0,1,0,1,1
34,"0","F","Male",1,1,0,1,0
26,"0","F","Male",1,-1,0,1,1
23,"1","M","Male",5,32,0,1,0
41,"0","F","Male",7,4,0,0,0
37,"1","F","Male",0,3,0,0,0
38,"1","M","Male",2,241,1,0,0
22,"0","F","Male",1,0,1,0,0
44,"1","F","Male",3,1,1,0,1
49,"0","M","Male",2,11,0,1,0
39,"0","F","Male",1,0,0,1,0
41,"0","F","Male",0,3,0,1,0
32,"0","F","Female",2,0,1,1,1
32,"1","M","Male",2,0,0,1,0
22,"0","F","Female",1,3,1,1,1
26,"1","M","Male",0,0,1,1,1
29,"0","F","Male",2,-1,1,0,1
26,"1","M","Male",0,1,1,1,1
32,"1","F","Female",6,1,0,1,0
48,"0","F","Female",7,1,0,1,0
28,"0","F","Female",1,8,1,1,0
27,"0","F","Male",10,3,1,1,0
30,"1","M","Male",17,1,0,1,1
23,"1","F","Male",3,0,1,0,1
22,"1","M","Female",0,0,1,1,1
44,"0","F","Male",0,0,0,0,0
26,"1","F","Male",8,1,0,1,1
42,"0","M","Male",1,0,1,1,1
41,"0","M","Female",20,1,0,0,0
30,"0","F","Male",4,16,1,1,1
45,"1","F","Male",21,0,0,0,1
69,"0","F","Male",1,0,0,0,1
41,"1","F","Male",4,0,1,0,0
26,"1","F","Male",4,0,0,1,0
29,"0","M","Male",0,1,0,0,1
61,"0","F","Male",3,0,1,1,0
41,"1","M","Female",0,0,0,1,0
30,"1","M","Female",2,0,1,1,1
30,"0","F","Male",4,3,0,1,1
29,"1","F","Female",7,11,1,1,0
70,"0","M","Female",0,0,0,1,0
47,"1","M","Male",1,-1,1,1,0
37,"1","F","Male",0,1,0,1,0
35,"0","F","Male",3,0,0,1,1
23,"1","M","Male",27,1,0,1,1
20,"1","F","Male",9,2,1,1,0
20,"1","M","Male",0,2,0,1,1
42,"1","M","Male",4,1,1,0,0
58,"0","M","Male",0,1,0,0,1
21,"0","M","Female",0,0,0,0,0
49,"1","M","Male",1,19,0,1,0
44,"1","F","Male",3,0,0,0,0
36,"1","M","Male",0,1,0,1,0
66,"0","F","Male",0,1,0,1,0
25,"1","F","Male",11,0,0,0,0
31,"0","M","Male",5,0,0,0,0
23,"1","F","Male",2,2,1,1,0
23,"0","F","Female",1,2,0,0,0
33,"1","F","Male",0,1,0,1,1
60,"0","F","Male",0,-1,0,1,0
33,"1","M","Male",5,1,0,0,1
33,"0","F","Male",3,0,0,1,1
44,"1","F","Male",14,192,1,0,1
29,"0","M","Male",1,3,0,1,1
27,"1","M","Male",1,0,1,0,0
23,"0","F","Male",4,2,0,0,1
54,"1","F","Male",9,0,1,0,1
65,"1","M","Male",1,0,0,1,0
21,"0","M","Male",4,45,1,1,0
22,"0","F","Female",0,-1,1,1,1
26,"1","M","Male",1,205,1,0,0
48,"0","F","Male",0,1,1,1,1
38,"0","M","Female",5,0,0,0,1
42,"0","F","Male",5,2,1,1,0
33,"0","M","Male",1,0,1,0,0
43,"0","M","Male",0,0,0,0,1
40,"1","M","Male",4,15,1,0,0
33,"1","F","Female",4,1,1,0,1
42,"0","M","Female",10,1,1,0,1
26,"0","F","Male",0,2,1,0,1
31,"0","F","Male",0,0,0,0,1
21,"1","F","Male",0,0,1,1,0
48,"0","F","Male",1,4,0,1,0
20,"1","F","Male",0,22,0,1,1
28,"1","F","Female",4,2,1,1,1
50,"0","F","Male",5,0,1,1,1
24,"1","M","Male",1,0,0,1,1
29,"1","F","Male",14,0,1,0,1
20,"1","F","Male",4,2,1,0,0
21,"0","F","Male",5,2,1,1,1
34,"1","F","Male",0,2,1,1,0
31,"1","F","Male",1,242,1,0,1
24,"1","F","Male",8,214,1,1,1
43,"0","M","Male",0,0,1,1,1
21,"0","M","Male",0,8,1,1,0
39,"0","F","Male",4,151,0,0,1
21,"1","F","Male",2,1,1,0,0
55,"1","M","Male",2,0,1,1,1
26,"1","F","Male",20,2,1,0,1
29,"0","F","Male",1,0,1,1,1
24,"1","F","Male",2,0,0,0,0
32,"1","F","Female",0,1,0,0,0
48,"0","F","Male",1,0,1,0,1
53,"0","F","Male",9,0,0,1,1
54,"0","F","Female",1,1,1,1,1
31,"0","F","Male",8,1,1,0,1
46,"0","M","Female",0,0,0,0,0
36,"1","M","Male",12,1,1,1,0
32,"0","M","Male",0,0,0,1,1
34,"0","F","Male",6,24,0,1,1
27,"1","F","Male",0,0,0,0,1
22,"0","M","Female",1,10,1,1,1
22,"1","F","Male",18,22,0,0,0
45,"0","F","Male",1,0,1,0,0
47,"0","F","Male",0,0,1,0,0
20,"1","F","Male",2,1,0,0,0
59,"0","M","Male",8,1,1,1,0
22,"1","F","Male",2,0,1,0,1
47,"0","F","Male",1,-1,1,1,0
32,"1","F","Male",5,0,1,0,0
23,"0","F","Male",5,6,1,1,0
46,"0","F","Male",0,0,0,0,1
34,"0","F","Male",1,0,0,1,0
31,"0","F","Female",1,0,1,1,0
23,"0","M","Male",0,1,0,1,0
32,"1","M","Female",10,0,1,1,1
26,"0","M","Female",0,0,0,0,1
30,"0","M","Female",7,1,0,0,1
20,"1","F","Male",3,1,1,1,1
21,"0","F","Male",1,0,1,0,1
44,"0","F","Male",0,0,1,1,0
20,"1","F","Male",0,15,1,1,0
24,"0","M","Male",0,0,0,1,0
28,"1","F","Male",4,17,1,1,1
33,"0","F","Male",0,0,0,0,1
24,"0","F","Male",0,-1,1,1,1
26,"1","M","Male",0,0,0,1,1
64,"0","M","Male",2,1,0,0,1
28,"0","F","Male",3,1,1,1,1
42,"0","F","Female",3,1,0,1,1
30,"1","F","Male",2,6,0,0,1
25,"0","M","Male",3,0,0,1,0
49,"1","F","Male",9,0,0,0,0
46,"1","F","Male",0,2,0,0,0
35,"0","M","Male",4,1,0,1,1
33,"0","F","Male",0,0,1,0,0
58,"1","F","Female",2,0,1,1,0
23,"1","F","Male",0,0,1,1,0
23,"1","M","Male",7,1,1,1,1
21,"0","F","Male",2,33,1,1,0
45,"1","F","Male",6,0,1,1,1
50,"1","F","Male",3,0,0,0,0
22,"1","F","Male",1,69,1,0,0
45,"1","M","Male",5,1,1,0,0
34,"0","F","Male",2,1,1,0,0
38,"0","F","Male",3,0,1,0,1
29,"1","F","Male",12,12,1,0,1
30,"0","M","Male",23,8,0,0,0
23,"0","F","Male",0,1,1,0,0
31,"0","F","Male",1,1,1,0,0
27,"1","F","Male",1,-1,1,1,1
29,"1","F","Male",5,3,1,1,1
55,"1","F","Female",3,36,0,1,1
28,"0","M","Female",6,1,0,0,0
37,"1","F","Male",2,7,0,0,1
53,"0","M","Male",6,5,1,1,0
22,"1","M","Female",2,0,1,1,1
46,"0","F","Male",0,1,0,0,1
56,"0","F","Male",0,0,0,1,0
27,"0","F","Female",2,116,0,0,0
33,"0","M","Female",1,0,1,1,1
23,"1","M","Female",1,57,0,0,0
32,"0","F","Male",4,1,0,1,0
24,"1","F","Male",0,0,1,1,1
38,"0","F","Male",0,2,1,0,1
22,"0","F","Female",0,8,0,0,1
25,"0","M","Male",0,1,0,0,1
30,"0","M","Male",3,2,0,0,0
25,"0","F","Male",1,3,0,0,1
23,"1","F","Male",0,29,0,0,1
56,"1","F","Male",4,1,1,0,0
30,"1","M","Female",0,0,1,0,0
29,"1","F","Female",21,1,1,1,1
37,"0","F","Male",0,0,1,0,0
23,"1","F","Male",3,31,1,1,0
22,"1","F","Male",2,31,0,1,0
27,"0","F","Male",1,0,0,0,0
28,"0","M","Male",5,4,1,0,1
23,"0","F","Male",1,0,1,1,0
28,"0","F","Male",2,8,1,0,1
49,"0","M","Female",10,1,0,0,1
39,"0","F","Male",1,1,0,0,1
29,"0","F","Male",0,0,0,0,0
24,"1","F","Male",4,0,1,1,0
32,"0","M","Male",10,0,1,0,0
67,"0","M","Male",0,0,0,0,1
31,"1","F","Female",5,0,0,0,1
20,"0","F","Male",2,0,0,0,0
37,"1","F","Female",3,12,1,1,1
31,"0","F","Female",0,2,1,0,0
52,"1","M","Female",0,0,0,0,0
40,"0","M","Male",0,0,0,0,1
43,"0","M","Male",0,0,0,0,0
59,"1","F","Male",2,0,0,1,1
54,"0","F","Male",0,1,0,0,0
48,"1","F","Male",0,0,1,0,0
33,"1","M","Female",0,0,1,0,1
30,"0","F","Female",2,1,1,0,1
26,"1","F","Male",1,0,1,1,0
49,"0","F","Male",1,24,0,0,1
38,"0","M","Male",0,0,0,1,0
33,"1","F","Male",1,17,0,1,1
26,"1","F","Male",7,0,0,1,1
30,"1","M","Female",0,2,1,1,1
50,"1","M","Female",7,1,1,0,1
23,"1","M","Male",8,172,0,0,0
33,"1","F","Female",0,37,1,1,0
33,"0","M","Male",7,0,0,0,1
30,"0","M","Male",0,5,1,1,1
24,"0","F","Male",10,-1,0,0,0
31,"1","F","Male",14,0,1,0,1
35,"1","F","Female",2,1,0,1,1
23,"1","F","Male",14,6,0,0,1
48,"1","M","Male",2,1,0,1,1
30,"1","F","Female",13,482,1,0,1
20,"1","F","Male",2,129,0,1,0
42,"0","M","Female",13,4,1,1,0
51,"1","F","Male",16,0,1,1,1
26,"1","M","Male",1,199,1,1,1
49,"0","F","Female",8,8,0,0,0
38,"0","M","Male",0,51,0,1,0
62,"0","F","Male",0,13,0,0,0
33,"1","F","Female",8,1,0,1,1
52,"1","F","Male",0,1,0,1,1
32,"1","M","Male",4,4,0,1,0
33,"1","F","Male",5,3,1,0,0
50,"0","M","Male",1,0,0,1,1
24,"1","F","Male",2,1,0,0,0
59,"0","M","Male",1,0,0,1,0
47,"1","F","Male",7,35,0,0,0
38,"0","M","Male",0,0,1,1,1
46,"0","F","Male",1,1,0,1,0
29,"0","M","Male",1,0,0,0,0
34,"1","M","Male",0,3,1,0,1
28,"0","F","Female",3,0,0,0,0
45,"0","M","Male",0,-1,1,1,1
28,"0","F","Female",11,5,1,0,1
40,"0","F","Female",1,1,0,0,0
31,"1","F","Male",2,0,0,1,0
50,"0","F","Male",10,1,0,0,1
45,"1","M","Male",14,9,0,1,0
31,"0","F","Female",0,0,1,0,1
27,"0","F","Male",3,1,1,1,1
31,"1","M","Male",21,1,0,1,0
62,"1","M","Male",0,0,0,0,1
30,"0","M","Male",3,5,1,0,1
34,"1","F","Female",14,3,1,0,0
28,"0","M","Male",1,0,1,1,1
39,"0","M","Male",1,1,0,0,0
38,"1","F","Male",5,0,1,1,0
23,"1","F","Female",0,1,1,1,0
37,"1","M","Male",2,47,0,1,0
26,"0","F","Male",8,1,0,0,0
56,"0","M","Male",2,1,1,0,0
46,"1","F","Male",0,202,1,0,0
43,"0","F","Male",8,1,1,1,0
30,"1","F","Male",17,1,1,1,0
20,"0","F","Male",0,19,0,1,0
60,"0","F","Male",17,0,1,0,1
27,"0","M","Male",0,1,0,1,0
32,"0","M","Male",1,0,0,0,0
54,"1","M","Male",0,0,0,0,1
63,"1","M","Male",0,0,1,1,0
21,"0","F","Male",8,0,0,0,0
21,"0","F","Male",1,0,0,1,0
24,"0","F","Female",1,0,0,0,0
22,"0","F","Female",0,0,0,1,0
28,"1","M","Male",0,0,0,0,0
26,"0","F","Male",0,0,1,0,0
26,"1","F","Male",27,-1,1,1,0
33,"0","M","Female",0,0,1,0,1
54,"1","F","Male",0,6,0,1,0
22,"1","M","Male",0,1,1,1,0
35,"0","F","Female",1,0,1,0,0
43,"0","F","Female",0,47,0,1,0
21,"1","F","Male",2,0,0,0,0
48,"0","M","Male",0,1,0,1,1
21,"1","F","Male",5,0,0,0,0
36,"0","M","Male",0,0,0,1,0
52,"0","F","Male",0,0,0,0,1
24,"1","F","Male",9,10,0,1,0
31,"0","F","Female",1,2,0,1,0
36,"0","M","Female",0,1,1,1,1
23,"0","F","Female",2,2,0,0,1
23,"0","F","Male",0,2,0,0,0
24,"0","M","Male",0,0,1,0,1
27,"1","F","Male",6,0,1,0,1
35,"0","F","Male",0,239,1,1,0
33,"1","M","Male",0,0,0,1,1
24,"0","M","Female",1,0,1,1,0
25,"1","F","Male",3,1,0,0,0
23,"0","M","Male",0,1,1,0,1
21,"0","F","Male",1,3,0,0,0
26,"1","M","Male",6,2,1,1,0
55,"0","M","Male",7,1,1,0,1
30,"1","F","Male",1,14,1,1,0
28,"1","F","Male",2,0,1,1,1
55,"0","M","Female",14,1,0,0,0
42,"0","F","Male",3,1,1,0,0
27,"1","M","Female",0,5,0,1,0
30,"0","M","Female",1,-1,1,0,1
25,"1","M","Female",0,0,0,0,0
41,"0","M","Male",3,2,0,1,0
43,"1","F","Male",0,0,0,0,0
53,"0","F","Male",22,1,1,1,1
26,"1","F","Female",13,2,1,0,1
33,"1","F","Male",0,1,0,1,0
21,"1","F","Male",0,0,0,1,1
27,"0","F","Male",10,5,1,0,0
26,"1","M","Male",0,0,1,1,1
35,"1","F","Male",11,0,0,1,1
25,"1","M","Male",5,0,0,1,0
24,"0","F","Male",2,129,1,0,0
23,"1","F","Male",2,5,1,0,1
20,"0","M","Male",0,0,1,1,1
28,"0","F","Male",3,2,0,1,0
38,"0","M","Female",5,1,1,0,1
27,"1","F","Female",0,0,0,1,1
32,"0","F","Male",11,1,1,0,1
24,"1","F","Male",2,32,0,1,1
27,"1","M","Male",1,0,0,0,0
58,"0","F","Male",8,1,1,1,0
36,"0","F","Male",2,11,1,1,0
29,"0","M","Male",0,0,1,0,0
23,"0","F","Male",0,0,0,1,0
21,"0","F","Male",1,0,0,1,0
34,"0","M","Male",1,1,0,1,1
34,"0","M","Male",2,17,1,1,0
24,"0","F","Male",0,2,1,1,1
27,"1","F","Male",18,9,1,1,0
33,"0","M","Male",0,0,1,1,1
36,"1","M","Male",4,19,1,1,1
51,"0","F","Male",1,0,1,1,0
31,"1","F","Male",2,1,0,0,0
31,"1","M","Female",0,1,0,1,1
35,"0","F","Male",0,0,1,0,0
52,"1","F","Male",0,0,0,1,1
26,"1","F","Male",0,5,1,0,1
33,"0","M","Male",1,1,1,1,1
48,"0","F","Male",7,0,0,0,1
41,"1","F","Male",3,0,0,0,0
25,"0","F","Male",5,155,0,0,1
35,"0","F","Male",6,0,1,1,0
55,"1","F","Male",0,1,0,1,0
52,"0","F","Male",7,-1,1,0,1
24,"1","F","Male",0,0,1,0,0
26,"0","F","Male",5,36,1,1,0
22,"0","F","Male",3,0,0,0,1
39,"1","F","Male",15,1,0,1,0
31,"1","F","Male",7,0,1,0,0
25,"0","F","Male",4,6,1,1,0
52,"1","F","Male",4,7,0,1,0
29,"0","M","Female",0,343,1,0,0
39,"1","F","Male",0,15,0,0,0
47,"0","M","Male",0,0,0,1,1
56,"0","F","Male",21,0,1,1,1
50,"1","F","Male",7,1,1,0,1
48,"1","F","Male",4,-1,1,1,0
56,"0","M","Male",0,0,1,0,1
37,"1","F","Male",3,1,1,1,0
25,"0","F","Female",0,0,0,0,0
21,"1","M","Male",1,5,1,0,1
28,"1","M","Female",1,27,1,1,1
20,"1","F","Male",2,3,0,1,0
21,"0","M","Male",0,13,1,0,1
36,"1","M","Male",8,0,0,1,1
37,"0","M","Male",6,1,0,1,0
23,"0","F","Female",3,2,0,1,1
46,"1","F","Male",17,6,1,0,0
37,"0","F","Male",4,0,1,0,1
21,"1","F","Female",0,0,1,0,1
59,"0","M","Female",1,33,0,1,1
24,"1","F","Male",0,23,1,0,0
34,"1","F","Female",1,0,1,1,0
30,"0","M","Male",0,10,0,1,0
29,"0","F","Male",0,0,1,1,0
51,"1","F","Male",0,0,1,0,1
22,"1","F","Female",0,0,1,0,0
41,"0","F","Male",2,1,0,1,0
35,"0","M","Male",0,2,0,1,1
35,"1","M","Male",0,6,1,1,0
23,"0","F","Male",0,1,0,0,0
25,"0","M","Female",0,2,0,1,0
25,"0","F","Male",3,6,1,0,1
39,"0","M","Male",5,1,1,0,0
49,"0","F","Female",0,34,0,0,0
25,"0","M","Male",0,1,1,0,1
30,"0","F","Male",2,1,1,1,0
36,"1","M","Male",3,2,0,0,0
21,"1","M","Male",0,6,1,0,1
45,"0","M","Male",0,0,0,0,1
66,"0","F","Male",8,0,1,1,1
34,"1","M","Male",2,1,1,0,0
28,"0","M","Male",1,0,0,0,1
21,"1","M","Female",0,1,0,1,0
37,"0","M","Female",3,1,0,1,0
24,"0","M","Male",1,14,1,0,1
29,"0","M","Male",1,1,0,1,1
29,"0","M","Male",0,43,0,1,1
25,"0","F","Male",7,-1,0,0,0
28,"1","F","Male",3,35,0,1,1
26,"0","F","Female",2,0,0,0,1
26,"1","M","Female",0,35,0,0,0
21,"0","F","Male",5,1,1,1,0
38,"0","F","Male",2,0,0,0,1
28,"1","M","Female",0,0,1,0,0
22,"1","F","Male",0,0,1,0,1
27,"1","F","Female",5,38,1,0,1
29,"1","F","Male",9,32,1,1,1
51,"0","M","Male",0,0,0,1,1
24,"0","M","Male",0,3,1,0,0
35,"1","M","Male",5,0,0,0,1
27,"0","F","Male",1,1,1,0,0
50,"1","F","Female",9,9,0,0,1
25,"0","F","Male",0,1,0,1,1
23,"1","M","Male",1,27,1,1,0
42,"0","F","Male",2,0,1,1,1
34,"0","M","Male",0,0,0,0,1
41,"0","M","Female",1,0,1,1,1
37,"1","F","Female",2,0,1,1,0
23,"1","F","Male",2,2,1,0,1
36,"0","F","Male",2,49,0,1,1
26,"1","M","Male",0,9,0,0,1
35,"1","F","Male",0,2,1,0,1
27,"1","M","Male",14,141,0,1,1
55,"0","F","Male",8,6,0,0,0
51,"0","F","Male",15,1,1,1,0
24,"1","F","Male",0,6,0,1,0
30,"1","M","Female",1,2,0,0,0
35,"0","F","Female",6,1,0,1,1
26,"0","F","Male",3,1,1,0,1
51,"0","F","Male",1,1,1,1,1
23,"1","F","Female",1,0,1,1,0
56,"0","F","Female",1,1,0,0,1
38,"0","F","Male",17,0,0,1,0
32,"1","M","Male",2,506,1,0,1
25,"0","F","Male",0,18,0,1,1
20,"0","F","Male",0,1,1,0,0
22,"1","M","Male",11,0,0,0,0
