"Gender","ForeignWorker","Single","Age","LoanDuration","LoanAmount","LoanRateAsPercentOfIncome","YearsAtCurrentHome","NumberOfOtherLoansAtBank","NumberOfLiableIndividuals","HasTelephone","MissedPayments","NoCurrentLoan","CriticalAccountOrLoansElsewhere","OtherLoansAtBank","OtherLoansAtStore","HasCoapplicant","HasGuarantor","OwnsHouse","RentsHouse","Unemployed","JobClassIsSkilled","CheckingAccountBalance","SavingsAccountBalance","YearsAtCurrentJob"
"1","0","1",27,15,618,4,4,1,1,"0","1","0","1","1","0","0","0","1","0","0","1","geq_0_lt_200","geq_500","geq_4"
"1","0","1",35,10,1418,3,2,2,1,"0","1","0","0","0","0","1","0","0","1","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","0",32,30,10222,4,4,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",37,4,9157,2,2,1,1,"0","0","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","0",41,12,1042,4,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"0","0","0",29,36,1412,2,4,2,2,"0","1","0","0","0","0","0","1","0","0","0","1","lt_0","geq_100_lt_500","geq_4"
"1","0","1",46,24,3092,4,2,3,2,"0","1","0","1","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_4"
"1","0","0",27,23,3973,4,2,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",42,12,1503,2,2,1,2,"0","1","0","1","0","0","0","0","1","0","0","0","lt_0","lt_100","lt_1"
"0","0","0",37,12,1274,3,1,2,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","lt_1"
"1","0","0",32,48,2978,3,4,1,2,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","1","1",38,36,1364,1,4,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",30,48,3488,2,4,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_4"
"1","0","0",46,12,5866,1,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_100_lt_500","lt_1"
"1","0","1",20,10,2039,2,4,1,1,"0","1","0","1","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",26,48,6623,2,4,1,2,"1","0","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",35,22,976,1,4,2,1,"0","1","0","0","0","0","0","0","0","0","0","0","lt_0","lt_100","geq_4"
"1","0","1",37,48,7629,4,2,2,2,"0","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",25,12,5152,2,4,1,1,"0","1","0","0","1","0","0","0","1","0","0","1","geq_200","lt_100","lt_1"
"1","1","0",32,14,4439,1,1,1,1,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",35,12,674,4,2,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",25,12,1371,2,3,1,1,"0","1","0","0","1","0","1","0","0","1","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","1",34,12,2012,4,2,2,1,"0","1","0","1","1","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",30,18,1820,4,4,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",23,6,8985,4,4,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","0",31,39,1591,1,4,1,1,"0","0","0","0","0","0","0","0","0","1","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",26,48,1201,4,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","0",30,12,2577,2,1,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",39,54,1059,4,4,1,1,"0","1","1","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","1",27,6,1743,4,2,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"0","0","0",24,30,2314,4,4,2,1,"0","1","0","0","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_4"
"1","0","1",36,18,7057,3,4,2,1,"0","0","0","0","1","0","1","0","0","1","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",32,18,1231,3,4,2,2,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",35,12,1859,3,1,1,2,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","geq_100_lt_500","geq_4"
"1","0","0",34,18,2622,4,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","0",40,48,5381,2,1,1,1,"1","1","0","0","1","0","0","0","1","0","1","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",34,24,1155,4,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",30,6,454,2,2,1,1,"0","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","1",21,12,886,4,2,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","0",47,11,2782,3,2,2,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"1","0","0",27,18,1381,4,3,2,1,"0","1","0","0","0","0","0","0","1","0","1","0","lt_0","lt_100","lt_1"
"1","0","1",25,12,3487,4,4,1,1,"1","1","0","0","0","0","0","1","1","0","0","1","geq_200","geq_100_lt_500","geq_1_lt_4"
"1","0","1",38,6,1200,3,3,1,1,"0","1","0","1","0","0","0","0","1","0","0","0","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"0","0","0",30,24,2528,4,2,1,2,"1","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"1","0","0",54,6,1293,1,4,1,1,"1","0","0","0","0","0","0","0","0","0","1","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",32,18,3074,1,4,2,2,"1","0","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",40,10,1597,3,2,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","geq_500","geq_1_lt_4"
"1","0","0",25,8,458,3,2,1,2,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",48,21,2476,4,3,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",30,20,1288,3,4,2,1,"0","1","0","1","1","0","0","1","1","0","0","1","lt_0","geq_100_lt_500","geq_4"
"0","0","0",47,48,9850,2,4,2,1,"1","1","0","1","0","0","0","0","1","0","0","0","geq_0_lt_200","geq_100_lt_500","geq_4"
"0","0","0",29,18,1778,4,4,1,1,"0","1","0","0","0","0","0","0","0","1","1","1","lt_0","lt_100","lt_1"
"0","0","0",23,36,9055,2,4,1,1,"0","1","0","0","0","0","0","0","0","1","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","1",26,24,759,3,2,1,1,"0","1","0","0","1","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"1","0","1",23,18,688,2,2,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","geq_500","geq_4"
"0","0","1",24,24,1495,3,4,2,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","0",21,60,1778,2,1,2,1,"1","1","0","0","0","0","0","0","1","1","0","0","lt_0","lt_100","lt_1"
"1","0","1",28,18,484,4,3,1,1,"0","1","0","0","0","0","0","1","1","0","0","0","geq_0_lt_200","lt_100","geq_4"
"0","0","0",23,24,1943,4,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",42,11,1941,2,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",47,15,1213,4,3,1,1,"1","0","0","0","0","0","0","0","0","0","0","1","lt_0","geq_500","geq_4"
"1","0","1",27,12,3416,3,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"0","0","1",20,15,1953,2,4,1,1,"1","1","0","0","0","0","0","1","1","1","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","0",39,12,1271,4,2,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","1","1",26,6,1387,4,3,1,1,"0","1","0","0","1","0","0","0","0","1","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",26,10,1038,4,3,1,1,"1","1","0","1","0","0","1","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",50,6,1393,2,4,1,1,"1","1","0","0","0","0","0","1","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",36,24,1278,4,1,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",45,24,8978,4,4,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",24,15,874,4,4,1,1,"1","0","0","0","0","0","0","1","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",32,6,1604,4,4,1,1,"0","0","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"1","0","1",66,12,1526,3,4,1,1,"0","1","0","1","1","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"1","0","0",61,18,3065,4,1,1,2,"0","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","geq_500","geq_1_lt_4"
"1","0","0",37,48,10222,4,1,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",22,24,1007,4,4,3,1,"0","1","0","1","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",51,11,4771,2,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","geq_4"
"1","0","1",74,12,3448,1,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","1",30,28,6110,1,3,1,1,"0","0","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",25,18,3509,1,2,1,1,"0","1","0","0","0","0","0","1","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",37,30,4790,1,3,1,2,"0","1","0","0","0","0","0","0","0","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","0",26,30,1743,4,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",42,28,4157,3,1,2,2,"0","0","0","1","0","0","0","0","0","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",25,39,4933,2,2,2,2,"0","1","0","1","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","1","0",33,12,5771,4,2,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",35,6,1198,4,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
